Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
10,0.5273354053497314,-0.21384994685649872,63.44078826904297,2.3443502357682977,7.844120389653344,-108.25803278231079,5.5671988,-8.845504,22.522156,6.57395,-11.890372,-4.2908926,-23.909273,-18.179533,-6.4278045,69.38069,1.2765886,-8.3964205,-4.462929,4.6534266,25.68963,-30.540373,40.84276,-2.5533965,-26.674131,40.66136,56.3412
11,0.5260103940963745,-0.40045562386512756,63.32368850708008,2.4156376616748183,7.809932627966422,-108.21303108928849,5.757546,-8.9711275,22.583471,6.574559,-12.279143,-4.4981923,-24.768843,-16.99701,-4.7376842,69.93894,-0.65552825,-6.3854384,-4.862383,4.4941263,25.840956,-30.709465,39.78087,-2.5334723,-26.785357,40.734333,56.4554
12,0.5413460731506348,-0.6010143756866455,63.22927474975586,2.4635467589782007,7.794061874567732,-108.16118185806516,5.950695,-9.07717,22.57402,6.5747805,-12.64018,-4.6249714,-25.595785,-15.944104,-3.485161,70.31224,-2.3285632,-4.7965245,-5.284517,4.2448583,25.98391,-30.873535,38.823196,-2.489334,-26.88098,40.771282,56.536266
13,0.5510452389717102,-0.802930474281311,63.13461685180664,2.4803905804671333,7.802156955093014,-108.08119610431439,6.1482553,-9.154332,22.437624,6.577055,-12.970323,-4.6325703,-26.412577,-15.034523,-2.6993198,70.49241,-3.5828674,-3.6908522,-5.7666616,3.8858864,26.121326,-31.028263,37.98727,-2.4034786,-26.960775,40.750122,56.544563
14,0.5401106476783752,-1.0000399351119995,63.03749084472656,2.4703192872958732,7.830999333890626,-107.96810690573828,6.344116,-9.200981,22.207664,6.5806384,-13.276927,-4.562731,-27.199715,-14.141195,-2.1245923,70.43219,-4.6907005,-2.6664531,-6.2991104,3.4226587,26.2548,-31.173689,37.255177,-2.2715256,-27.02545,40.66175,56.495182
15,0.5376990437507629,-1.2209073305130005,62.95225524902344,2.4438163844189194,7.873694561269859,-107.84404605595869,6.5327845,-9.226326,21.953226,6.5855036,-13.562575,-4.4642243,-27.958853,-13.30178,-1.7627665,70.15774,-5.7139454,-1.7669445,-6.829637,2.8800397,26.385565,-31.320759,36.61132,-2.0892935,-27.077051,40.52102,56.429245
16,0.5418171882629395,-1.4549232721328735,62.87432861328125,2.414899531099419,7.9211934262778625,-107.72584256514821,6.7097435,-9.243008,21.739388,6.590593,-13.828297,-4.386115,-28.6854,-12.558248,-1.6198772,69.69406,-6.711397,-1.0312917,-7.311519,2.2861986,26.514118,-31.485033,36.03819,-1.8612167,-27.118248,40.357468,56.39342
17,0.5380672812461853,-1.6978429555892944,62.8009033203125,2.3940456296607393,7.964463541953645,-107.61586627672577,6.8781257,-9.261081,21.583956,6.5937634,-14.073553,-4.3337245,-29.373903,-11.935799,-1.7341956,69.04138,-7.6968474,-0.46903238,-7.739718,1.6458751,26.641453,-31.679792,35.540257,-1.6026508,-27.151377,40.196976,56.423103
18,0.5220247507095337,-1.9401202201843262,62.73234939575195,2.3748404022107654,8.006141502138918,-107.50743978519654,7.0429916,-9.273673,21.453548,6.596737,-14.298253,-4.2836223,-30.03071,-11.406727,-2.0764396,68.191246,-8.629929,-0.043586597,-8.135804,0.94938654,26.768385,-31.906097,35.119915,-1.3259082,-27.17727,40.04527,56.502804
19,0.5081282258033752,-2.1894755363464355,62.670265197753906,2.345222759897788,8.057030570979162,-107.40528151851879,7.2023144,-9.273867,21.338118,6.5981765,-14.501254,-4.2428236,-30.664068,-10.919394,-2.553307,67.15344,-9.486396,0.27557915,-8.49442,0.20125386,26.893873,-32.157135,34.75852,-1.0297748,-27.19608,39.901073,56.59838
20,0.4831404983997345,-2.4426562786102295,62.614810943603516,2.293292888248931,8.127491849028226,-107.31666829813581,7.3534446,-9.251173,21.23033,6.599505,-14.683451,-4.2193675,-31.288248,-10.423053,-3.071587,65.949844,-10.25071,0.513313,-8.80645,-0.58650714,27.017492,-32.421505,34.431664,-0.7107664,-27.20795,39.758015,56.675186
21,0.458495169878006,-2.7039458751678467,62.56394958496094,2.2159944787779495,8.224424890746853,-107.24174469347585,7.4918447,-9.201849,21.127682,6.5982966,-14.83688,-4.215545,-31.909866,-9.919343,-3.665196,64.57995,-10.937197,0.63030523,-9.072808,-1.4120076,27.13888,-32.689053,34.14666,-0.3644297,-27.212713,39.60826,56.728462
22,0.42129066586494446,-2.97727370262146,62.51341247558594,2.1184989969043486,8.342976961218803,-107.17938128766338,7.617502,-9.130916,21.036852,6.595337,-14.9650345,-4.228094,-32.521526,-9.415494,-4.362106,63.03888,-11.549868,0.6440444,-9.299962,-2.2759407,27.258957,-32.957626,33.909958,0.012540415,-27.210508,39.45169,56.766407
23,0.3837955594062805,-3.2571489810943604,62.46861267089844,2.000988215742161,8.474605515516247,-107.13649007794267,7.7380557,-9.041021,20.965008,6.5921574,-15.082413,-4.2560034,-33.110527,-8.876622,-5.0628223,61.3301,-12.052604,0.6528963,-9.480868,-3.1632013,27.378778,-33.228638,33.687077,0.42238203,-27.202005,39.296124,56.773846
24,0.34651294350624084,-3.5418455600738525,62.43708801269531,1.79303156776248,8.643423090084614,-107.14377023530282,7.8294992,-8.867782,20.95302,6.594907,-15.21074,-4.3039527,-33.662445,-8.1929655,-5.695148,59.374546,-12.36062,0.7401471,-9.503051,-4.376192,27.578686,-33.750874,33.59987,1.043103,-27.181112,39.005016,56.584755
25,0.3023383319377899,-3.835319995880127,62.3962516784668,1.6051847595864663,8.783450989234275,-107.18888385264567,7.957375,-8.726494,20.966423,6.593885,-15.339007,-4.3669744,-34.17723,-7.4670887,-6.179294,57.284767,-12.5243,0.9338284,-9.441386,-5.3379154,27.751343,-34.201565,33.298264,1.6031766,-27.156927,38.753635,56.461807
26,0.2611207067966461,-4.136501789093018,62.353675842285156,1.3957994450205522,8.924150200356195,-107.27333239918863,8.093079,-8.572446,21.014523,6.5909863,-15.46386,-4.447873,-34.656857,-6.6721487,-6.5931063,55.012745,-12.539509,1.1801993,-9.354171,-6.2573466,27.906689,-34.590473,32.964993,2.174506,-27.130354,38.557434,56.3009
27,0.21392467617988586,-4.448230266571045,62.3056640625,1.1815268403603438,9.06679367757486,-107.36651272711796,8.233775,-8.415835,21.076075,6.5878506,-15.587737,-4.5327816,-35.102867,-5.847365,-6.9399486,52.611656,-12.452375,1.4747332,-9.258042,-7.154952,28.049809,-34.93721,32.607357,2.7465196,-27.10344,38.432518,56.114784
28,0.16173739731311798,-4.7689690589904785,62.255340576171875,0.9832858538677037,9.211270789344765,-107.43748320491648,8.378008,-8.270989,21.12939,6.5877414,-15.714068,-4.60757,-35.51706,-5.038356,-7.2194676,50.133514,-12.309356,1.8117503,-9.164239,-8.0296335,28.183918,-35.258644,32.21321,3.3011305,-27.077843,38.39215,55.928204
29,0.11529556661844254,-5.095147132873535,62.200599670410156,0.7972106760823342,9.36101062644686,-107.48988202814004,8.521863,-8.136746,21.18006,6.588752,-15.848489,-4.6597104,-35.895836,-4.2333903,-7.4172826,47.539642,-12.1008215,2.1926835,-9.048942,-8.88465,28.311302,-35.56724,31.76262,3.8500652,-27.054775,38.458157,55.73157
30,0.053071316331624985,-5.424122333526611,62.142364501953125,0.6134370132942125,9.51466941873956,-107.53790778231635,8.667917,-8.006091,21.237524,6.5898113,-15.987971,-4.6997933,-36.239212,-3.4178712,-7.5341053,44.82239,-11.812518,2.6141124,-8.914422,-9.7224455,28.433218,-35.86018,31.268734,4.3873286,-27.034565,38.63037,55.522606
31,-0.013391472399234772,-5.757034778594971,62.07699203491211,0.4453426743427826,9.666696059049489,-107.56595761564299,8.823408,-7.8842416,21.28595,6.59326,-16.120466,-4.748852,-36.555145,-2.6330352,-7.591744,42.073776,-11.486879,3.0635312,-8.808852,-10.534464,28.550032,-36.12624,30.763308,4.8776217,-27.016611,38.877296,55.33005
32,-0.08332983404397964,-6.096551418304443,62.00465393066406,0.30606784388337593,9.811664246810079,-107.55546054083487,8.994926,-7.776029,21.306992,6.598083,-16.230139,-4.8271427,-36.852173,-1.9187117,-7.6147075,39.381355,-11.160983,3.5311759,-8.7752,-11.306965,28.661703,-36.35355,30.27258,5.296156,-26.999598,39.15112,55.177128
33,-0.15961740911006927,-6.447807788848877,61.92219924926758,0.20045883345759707,9.954730778119439,-107.49598406100259,9.17822,-7.6839395,21.30229,6.6033964,-16.313297,-4.943265,-37.126,-1.2732178,-7.5954013,36.676205,-10.756263,4.068951,-8.809843,-12.037805,28.768478,-36.53993,29.782495,5.6485085,-26.983107,39.423397,55.061302
34,-0.23748138546943665,-6.812378883361816,61.83500289916992,0.11926281799970923,10.096819058750174,-107.40114950110774,9.371044,-7.603493,21.282133,6.6103244,-16.378105,-5.0852895,-37.37609,-0.67668957,-7.51895,33.942547,-10.284619,4.6619534,-8.87888,-12.725232,28.87103,-36.693798,29.274794,5.965798,-26.967306,39.691757,54.961773
35,-0.3180280029773712,-7.190675258636475,61.7436408996582,0.056511290359157806,10.226713872595907,-107.28858696006802,9.584795,-7.531581,21.240437,6.619046,-16.426762,-5.2428536,-37.613747,-0.1370308,-7.4027996,31.338682,-9.909988,5.205672,-8.979104,-13.362633,28.970331,-36.823547,28.77369,6.2578497,-26.951881,39.9478,54.880955
36,-0.39610573649406433,-7.574322700500488,61.645362854003906,0.008956108316238463,10.334339763979083,-107.1740789273557,9.829068,-7.466875,21.168634,6.632048,-16.46298,-5.405466,-37.849457,0.33871207,-7.2703853,29.020376,-9.792081,5.6003885,-9.1084175,-13.945851,29.067316,-36.937393,28.303308,6.532061,-26.93629,40.181633,54.824684
37,-0.4795997440814972,-7.978862762451172,61.536354064941406,-0.02117714182046517,10.417609417895063,-107.06715832362718,10.10584,-7.41659,21.06931,6.6499147,-16.494541,-5.5746827,-38.09219,0.7492695,-7.1376066,26.978394,-10.014985,5.7461247,-9.2596655,-14.469641,29.16267,-37.039818,27.845564,6.7908115,-26.920813,40.386536,54.785065
38,-0.5648969411849976,-8.400979042053223,61.4224739074707,-0.03273153146576549,10.482155995554956,-106.95758092524555,10.409571,-7.3801093,20.945599,6.67235,-16.518753,-5.754578,-38.332073,1.1091728,-6.990377,25.136555,-10.472384,5.732029,-9.43056,-14.942056,29.257622,-37.132347,27.395792,7.036687,-26.905611,40.557953,54.759113
39,-0.6580601334571838,-8.83362102508545,61.30266189575195,-0.027234146218357895,10.53154129792792,-106.82591519349474,10.73715,-7.3454666,20.783707,6.6984873,-16.520475,-5.93862,-38.54319,1.4255631,-6.8127146,23.525503,-11.026507,5.738295,-9.627377,-15.377678,29.351057,-37.219776,26.991806,7.270361,-26.890068,40.689693,54.7658
40,-0.7517172694206238,-9.277388572692871,61.177589416503906,-0.0022533231476725914,10.570465856400961,-106.64762294639836,11.009756,-7.2707205,20.573923,6.922938,-16.599184,-6.12404,-38.703228,1.6886109,-6.5926275,22.183252,-11.535272,5.934691,-9.862056,-15.792269,29.443186,-37.307564,26.67158,7.492776,-26.872189,40.77304,54.824387
41,-0.8555676937103271,-9.735006332397461,61.047054290771484,0.06579314986524486,10.60023169192812,-106.3969890305629,11.223928,-7.169661,20.291908,7.358421,-16.772715,-6.304196,-38.78796,1.8557918,-6.3475437,21.056034,-12.012002,6.470902,-10.148308,-16.183485,29.533234,-37.39431,26.420172,7.689955,-26.849054,40.786346,54.98467
42,-0.9652647972106934,-10.213223457336426,60.912418365478516,0.1575557905135373,10.62203754377048,-106.09323007412439,11.435342,-7.0567207,19.947786,7.8530436,-16.955868,-6.4824157,-38.794296,1.9483715,-6.08805,20.077793,-12.474383,7.214387,-10.447478,-16.558174,29.65785,-37.51978,26.200495,7.8898125,-26.806805,40.69751,55.21401
43,-1.0802803039550781,-10.706793785095215,60.77877426147461,0.26683308377191595,10.652954310420254,-105.74087854055506,11.637228,-6.930905,19.537771,8.373216,-17.10207,-6.668648,-38.82164,1.96873,-5.790795,19.47088,-12.915338,7.9090886,-10.684598,-16.85958,29.855417,-37.718616,25.906563,8.110322,-26.731024,40.44094,55.469704
44,-1.1962765455245972,-11.223209381103516,60.64545440673828,0.36939604031800205,10.680000970567415,-105.36925703240796,11.856124,-6.7848015,19.08446,8.867991,-17.153856,-6.873343,-38.913055,1.9537659,-5.4136124,19.386173,-13.283112,8.29524,-10.993641,-17.165274,29.986673,-37.878845,25.79506,8.299947,-26.68359,40.261463,55.66076
45,-1.3057905435562134,-11.762889862060547,60.520751953125,0.44706997631126905,10.68723289520483,-104.9945007808308,12.106552,-6.6073422,18.61063,9.343887,-17.124237,-7.1107693,-39.04026,1.9319483,-4.862062,19.879988,-13.510524,8.31497,-11.397559,-17.469305,30.039888,-37.984165,25.904697,8.4549675,-26.668745,40.21592,55.75485
46,-1.419142723083496,-12.326638221740723,60.395477294921875,0.5161159172003443,10.69134154155295,-104.59034315363186,12.35649,-6.398094,18.094881,9.850159,-17.051918,-7.376055,-39.1996,1.883223,-4.1897945,20.875378,-13.648247,8.111658,-11.835494,-17.798088,30.0961,-38.13899,26.140244,8.597535,-26.658588,40.19118,55.799248
47,-1.5494600534439087,-12.87974739074707,60.30031967163086,0.5686392139646246,10.706976598996393,-104.17397579216419,12.598284,-6.1566806,17.547249,10.357657,-16.895752,-7.6528296,-39.38531,1.8372531,-3.5488005,22.152308,-13.715213,7.7180066,-12.279407,-18.142902,30.152845,-38.32628,26.498732,8.731912,-26.65187,40.175457,55.818897
48,-1.6761740446090698,-13.447006225585938,60.212196350097656,0.5923660305603718,10.748188014000043,-103.76262450219211,12.822801,-5.8768044,16.978138,10.843134,-16.617693,-7.9258075,-39.586056,1.8145634,-3.0937164,23.478662,-13.726198,7.154195,-12.696644,-18.502195,30.209167,-38.5357,26.983723,8.87588,-26.643724,40.148537,55.831604
49,-1.8159782886505127,-14.060406684875488,60.12400817871094,0.560855921931877,10.862318230611528,-103.3475446175121,12.97315,-5.5161343,16.389526,11.348147,-16.265955,-8.193825,-39.867702,1.825508,-2.9123743,24.930286,-13.713555,6.2638736,-12.878375,-19.070406,30.375137,-39.142708,27.532566,9.147156,-26.595417,39.84495,55.80113
50,-1.9614450931549072,-14.687925338745117,60.05223846435547,0.4998016833816657,10.993210460999416,-102.95091696696403,13.137499,-5.126373,15.797438,11.785559,-15.79148,-8.466237,-40.153446,1.8623464,-2.8821843,26.506523,-13.604589,5.083735,-13.055042,-19.564268,30.502964,-39.660408,28.196165,9.446744,-26.524742,39.52029,55.759094
51,-2.1224358081817627,-15.3134765625,60.015804290771484,0.43594806961544663,11.116300246815925,-102.55515038338295,13.306725,-4.727284,15.177636,12.223783,-15.18206,-8.7513275,-40.38335,1.8849179,-2.934329,28.03705,-13.392966,3.9203568,-13.304742,-20.043888,30.536753,-40.079613,29.074276,9.678284,-26.461857,39.329937,55.74904
52,-2.296477794647217,-15.935873985290527,59.99034118652344,0.32647441601433896,11.201357076794608,-102.13640572840792,13.256389,-4.1989675,14.530779,13.280945,-14.747933,-9.065039,-40.49575,1.9040583,-3.0420098,29.344616,-13.069119,3.080172,-13.5800295,-20.475824,30.527939,-40.455544,30.100512,9.942683,-26.397127,39.17395,55.70552
53,-2.465329885482788,-16.573928833007812,59.974510192871094,0.18804552006617192,11.255136180587357,-101.68338390207933,13.17094,-3.6035082,13.804538,14.46468,-14.205386,-9.401945,-40.485317,1.8922263,-3.1799152,30.379805,-12.534694,2.6888843,-13.887709,-20.846262,30.49329,-40.78209,31.243422,10.221094,-26.333494,39.05154,55.63198
54,-2.6376659870147705,-17.230356216430664,59.96978759765625,0.01637983728393345,11.291950535960407,-101.20732407539866,13.039346,-2.942209,13.015854,15.765585,-13.571826,-9.7541065,-40.39439,1.8574778,-3.3777988,31.263662,-11.844968,2.5591161,-14.212379,-21.167938,30.440731,-41.07643,32.50433,10.517462,-26.267048,38.950436,55.53076
55,-2.7980170249938965,-17.90534019470215,59.97151565551758,-0.15667126389368263,11.303922107093088,-100.77116849277468,12.855043,-2.2968595,12.24751,17.207705,-12.832838,-10.102893,-40.23318,1.8169448,-3.573929,32.069263,-11.221619,2.5327353,-14.497914,-21.360825,30.365025,-41.250633,33.805794,10.785873,-26.20094,38.883514,55.474648
56,-2.9452219009399414,-18.596267700195312,59.97806930541992,-0.2968181293326517,11.28086374939082,-100.43877724442811,12.623907,-1.7517958,11.583789,18.795727,-11.9628725,-10.42701,-40.011322,1.7911406,-3.7058687,32.866592,-10.885467,2.4603994,-14.68279,-21.33868,30.261347,-41.20879,35.060505,10.977921,-26.138704,38.857903,55.538025
57,-3.0758886337280273,-19.292678833007812,59.989540100097656,-0.39336063279330435,11.203888054316833,-100.24667086289787,12.379789,-1.3359028,11.034869,20.520142,-10.952312,-10.771021,-39.729633,1.7896171,-3.7543657,33.705627,-10.941083,2.3525681,-14.745106,-21.061323,30.127218,-40.877384,36.259296,11.081423,-26.080399,38.856438,55.770576
58,-3.194061756134033,-19.994522094726562,60.01616668701172,-0.4611937330393138,11.081579765399118,-100.15665257192298,12.111283,-0.99510896,10.558325,22.379208,-9.81365,-11.109555,-39.387516,1.806259,-3.7466962,34.548008,-11.2607975,2.2784076,-14.714206,-20.587175,29.97036,-40.320663,37.437614,11.116187,-26.025034,38.87544,56.124226
59,-3.3218021392822266,-20.698223114013672,60.05747985839844,-0.5110564523999314,10.945433363414695,-100.11896169579096,11.744174,-0.6826596,10.165465,24.432833,-8.5737095,-11.321888,-38.99423,1.8425177,-3.6982343,35.326866,-11.711844,2.1791577,-14.609212,-19.99965,29.801811,-39.6675,38.593266,11.087678,-25.974655,38.940308,56.522697
60,-3.44075345993042,-21.40253257751465,60.115699768066406,-0.5540533320846844,10.828379757605623,-100.0823647718667,11.210549,-0.36014295,9.873569,26.726814,-7.2541165,-11.299404,-38.556904,1.8948541,-3.6260686,35.96854,-12.157759,1.9946252,-14.450171,-19.378477,29.632265,-39.0459,39.724174,11.005934,-25.930698,39.077923,56.88557
61,-3.566718578338623,-22.105411529541016,60.185577392578125,-0.5902793131537731,10.73736394171368,-100.05571048723453,10.481659,-0.03625432,9.720916,29.348583,-5.8697925,-10.922387,-38.072502,1.9710194,-3.5067341,36.449844,-12.591758,1.6779537,-14.217106,-18.725208,29.460793,-38.44401,40.83665,10.874467,-25.891605,39.292057,57.22746
62,-3.698859453201294,-22.806142807006836,60.27615737915039,-0.6163630397046275,10.655461571942244,-100.05744783902898,9.604773,0.2797931,9.705346,32.237743,-4.400144,-10.27713,-37.537594,2.0715387,-3.341823,36.807796,-13.073671,1.269622,-13.904778,-18.012743,29.284203,-37.8159,41.93432,10.695518,-25.856459,39.56293,57.573765
63,-3.843474864959717,-23.4971866607666,60.379249572753906,-0.63735017545452,10.581039479271617,-100.0516787647439,8.622726,0.6187638,9.780004,35.229942,-2.8121347,-9.5743065,-36.955853,2.175091,-3.1849906,37.053417,-13.564084,0.84030414,-13.553138,-17.269802,29.109179,-37.234653,43.00487,10.471978,-25.82836,39.882244,57.867237
64,-3.987241506576538,-24.190689086914062,60.49847412109375,-0.6571545369509006,10.513066844939585,-100.003315428388,7.572229,1.006344,9.885344,38.178,-1.0842426,-9.027005,-36.331333,2.256999,-3.0890553,37.198914,-14.027071,0.4617777,-13.201342,-16.516165,28.940975,-36.76746,44.029507,10.207826,-25.809893,40.240917,58.04832
65,-4.127275466918945,-24.86993408203125,60.63396453857422,-0.6605348045316592,10.449752491023355,-99.87896282462833,6.4194922,1.4370064,9.947131,41.15763,0.8204568,-8.678683,-35.651615,2.285061,-3.0810316,37.23783,-14.473834,0.14743954,-12.876861,-15.732203,28.777365,-36.400738,44.99636,9.898379,-25.802904,40.63864,58.11539
66,-4.274884223937988,-25.547985076904297,60.78350067138672,-0.6498048177402441,10.392379872482834,-99.70649533316538,5.1543202,1.8973887,10.005847,44.23164,2.8701727,-8.430694,-34.917973,2.2759702,-3.1265402,37.16531,-14.918172,-0.1380332,-12.550022,-14.916525,28.616756,-36.10969,45.91769,9.5411,-25.80532,41.079704,58.09797
67,-4.424839973449707,-26.218807220458984,60.93144226074219,-0.6538165702915367,10.343904057692905,-99.5419009645321,3.846735,2.4061108,10.164073,47.244194,4.977077,-8.272821,-34.154232,2.2787657,-3.1874065,36.99204,-15.3256645,-0.39558527,-12.177987,-14.102385,28.464441,-35.931923,46.80338,9.143351,-25.813967,41.555992,57.985016
68,-4.581355094909668,-26.911758422851562,61.085289001464844,-0.7023196505424972,10.30818931616035,-99.44092399976348,2.5672512,2.9963264,10.530599,50.041656,7.0509505,-8.175119,-33.38401,2.3452015,-3.2267277,36.727283,-15.659492,-0.6282359,-11.717147,-13.319413,28.32488,-35.90422,47.66089,8.71036,-25.826113,42.061184,57.765053
69,-4.723958492279053,-27.577999114990234,61.238487243652344,-0.8116455257155855,10.303738798939897,-99.42195646370841,1.316508,3.7498107,11.271639,52.621048,9.304383,-8.152883,-32.62527,2.5014348,-3.2439253,36.3624,-15.9073,-0.8409815,-11.143255,-12.560758,28.195942,-36.043312,48.47572,8.253647,-25.835484,42.594627,57.42438
70,-4.856263637542725,-28.229158401489258,61.39033508300781,-0.9676394195412554,10.322966940478002,-99.45570804969739,0.065718144,4.658129,12.28022,55.080326,11.69354,-8.180495,-31.859228,2.7218568,-3.2564197,35.888313,-16.084038,-1.0325451,-10.484206,-11.805518,28.075113,-36.31564,49.247635,7.7609515,-25.846155,43.16268,56.97388
71,-4.978806972503662,-28.871091842651367,61.55074691772461,-1.1502124795986937,10.330280461010874,-99.52469273529161,-1.1562061,5.5969734,13.254171,57.393074,13.749705,-8.192425,-31.057402,2.9773567,-3.254323,35.324074,-16.19921,-1.1977754,-9.780282,-11.056123,27.966253,-36.678226,50.000984,7.202101,-25.870352,43.77101,56.43528
72,-5.106368541717529,-29.50497055053711,61.70536804199219,-1.334097329511175,10.287985930840502,-99.60638467267894,-2.3291204,6.404983,13.88582,59.51741,15.015849,-8.163676,-30.193048,3.230867,-3.2298045,34.696278,-16.266298,-1.3301396,-9.077533,-10.312396,27.87342,-37.08802,50.75758,6.549556,-25.919514,44.424088,55.831425
73,-5.226144790649414,-30.1299991607666,61.859352111816406,-1.499716903492909,10.192841660871442,-99.70755474011987,-3.458059,6.9784636,14.069213,61.429436,15.292472,-8.136118,-29.277584,3.4651647,-3.1620731,34.032146,-16.292696,-1.4387765,-8.265172,-9.37985,27.86235,-37.411987,51.278923,5.923892,-25.954662,44.858025,55.11391
74,-5.3493523597717285,-30.752685546875,62.010074615478516,-1.6804536693789032,10.038776291797973,-99.8333662208099,-4.5401034,7.4039135,13.969683,63.157772,14.855596,-8.145505,-28.287998,3.7162204,-3.070248,33.286407,-16.253263,-1.5249958,-7.4552484,-8.492081,27.850092,-37.8869,51.860756,5.120985,-26.01414,45.514103,54.35356
75,-5.458999156951904,-31.369421005249023,62.16072463989258,-1.8507013208658232,9.853041260338692,-99.94922821779262,-5.595525,7.712008,13.703381,64.68414,13.988254,-8.148369,-27.25159,3.9473143,-2.979546,32.48725,-16.183792,-1.5658742,-6.7300296,-7.6663475,27.835142,-38.419113,52.518764,4.1959496,-26.089596,46.25716,53.57054
