Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
24,1.922879934310913,-1.039864182472229,63.57789611816406,-2.902447127665243,2.8402810729579224,-105.47840837832169,-9.068315,7.7180963,22.029821,28.733955,-22.975866,-3.091904,3.1977768,0.8986804,-8.314351,7.110026,-14.719595,3.7808442,3.680737,6.986785,26.248852,-29.993496,61.5015,-2.7558522,-26.908228,40.647602,41.090694
25,2.0235164165496826,-1.2196444272994995,63.579345703125,-2.858455283413679,2.919822755554624,-105.51144535039106,-8.909729,7.480463,22.09512,28.487629,-23.040222,-3.0215182,3.1857522,0.6976373,-8.28436,7.234801,-14.7380905,3.7082849,3.695145,7.1302223,26.264866,-30.148382,61.793087,-2.7316837,-26.954678,40.590736,41.147823
26,2.132509231567383,-1.4053038358688354,63.58818817138672,-2.8153119583686537,3.0088712787151923,-105.53941809387682,-8.730807,7.226115,22.159815,28.172192,-23.069588,-2.9673722,3.1515791,0.4911886,-8.255041,7.3995233,-14.759428,3.5835166,3.6967168,7.2572346,26.272783,-30.296986,62.085625,-2.6880157,-26.999075,40.54928,41.186962
27,2.246860980987549,-1.5947794914245605,63.60471725463867,-2.756293078750787,3.112670061195343,-105.56284207602843,-8.535206,6.9344826,22.224112,27.776592,-23.059505,-2.917892,3.1163216,0.2662892,-8.239047,7.5396643,-14.745816,3.4641333,3.6877475,7.3720326,26.272861,-30.43721,62.324535,-2.648561,-27.04242,40.52221,41.252003
28,2.365325450897217,-1.7807977199554443,63.607627868652344,-2.6351472862913425,3.2359359552728404,-105.58549367858582,-8.352869,6.5718794,22.292006,27.361631,-23.044786,-2.8662488,2.9245558,-0.047676276,-8.249319,8.027189,-14.918092,3.408182,3.6830704,7.5033226,26.264818,-30.569279,62.4177,-2.6572511,-27.08604,40.50823,41.422237
29,2.475878953933716,-1.9668629169464111,63.602386474609375,-2.4438097478752385,3.3884020934403427,-105.60232193658469,-8.183332,6.123066,22.366287,26.908974,-23.016548,-2.816665,2.4891284,-0.4761996,-8.304162,9.061691,-15.435419,3.4129486,3.6830401,7.6655655,26.248543,-30.690443,62.344242,-2.747079,-27.130732,40.501972,41.744053
30,2.5946314334869385,-2.1496307849884033,63.5904541015625,-2.1057998852370483,3.585833672614765,-105.6213917594628,-7.990783,5.4817595,22.470695,26.290905,-22.903769,-2.7619298,1.7725247,-1.1104155,-8.385095,10.6989975,-16.320904,3.461453,3.7535048,7.9039636,26.203262,-30.882381,62.01079,-3.0071762,-27.216421,40.499763,42.315403
31,2.7266957759857178,-2.3321964740753174,63.57876205444336,-1.7625479828810626,3.7864522835701613,-105.63685278060358,-7.7952046,4.827287,22.56467,25.646534,-22.780352,-2.7019503,1.0541679,-1.7541795,-8.468503,12.328764,-17.1295,3.560248,3.8342993,8.032008,26.096611,-31.149271,61.69265,-3.1931903,-27.381184,40.49091,42.79775
32,2.8743841648101807,-2.5197067260742188,63.55826187133789,-1.4128070554731167,3.980735307774376,-105.66763474102838,-7.5999885,4.1679363,22.655542,25.003706,-22.66214,-2.6251214,0.2701406,-2.4200084,-8.51514,14.115526,-17.8761,3.7333457,3.8674245,8.175214,25.990845,-31.328451,61.26514,-3.320984,-27.539112,40.548332,43.204662
33,3.0117547512054443,-2.6905276775360107,63.531105041503906,-1.010062321038031,4.179625655073874,-105.72417159598541,-7.397822,3.4448829,22.753342,24.315062,-22.525078,-2.5221589,-0.6258519,-3.1728144,-8.543,16.154066,-18.678577,4.008682,3.9085891,8.448993,25.941404,-31.450195,60.552288,-3.5084565,-27.620724,40.711132,43.68128
34,3.141383171081543,-2.8552193641662598,63.49993896484375,-0.5612531682157738,4.38725578370761,-105.79743073554157,-7.1944103,2.6659167,22.858995,23.597452,-22.376463,-2.404404,-1.6372397,-4.0081525,-8.5636015,18.442322,-19.551125,4.359997,3.9614856,8.749587,25.904554,-31.57247,59.66982,-3.7039018,-27.687649,40.935104,44.174652
35,3.2691385746002197,-3.0254855155944824,63.471187591552734,-0.09297628677763242,4.579438933170073,-105.87223067808291,-6.9553266,1.8544645,22.963915,22.82534,-22.199848,-2.2768745,-2.755003,-4.8869486,-8.523639,20.994669,-20.35661,4.7287135,3.939042,9.02987,25.836594,-31.674683,58.73308,-3.9762251,-27.817875,41.362648,44.686314
36,3.4006543159484863,-3.1935219764709473,63.442325592041016,0.27218088116120814,4.729954198496097,-105.93634056409238,-6.7175136,1.1747446,23.048853,22.165228,-22.083485,-2.157525,-3.897794,-5.6491685,-8.378199,23.648323,-20.851194,5.0499773,3.9660401,9.236888,25.820244,-31.738989,57.79921,-4.069163,-27.856245,41.541195,45.170475
37,3.524578094482422,-3.373204469680786,63.42020034790039,0.60611639262908,4.82319216310184,-105.99221043897593,-6.4207463,0.5273993,23.125246,21.483385,-21.95585,-2.036494,-5.0980096,-6.3821607,-8.073255,26.537348,-21.0154,5.408475,3.9886408,9.447169,25.805565,-31.808847,56.79864,-4.233162,-27.9003,41.7806,45.793198
38,3.6438095569610596,-3.530214309692383,63.39543914794922,0.909342361066046,4.875915292400752,-106.04627121412706,-6.095719,-0.08100063,23.19467,20.820683,-21.842043,-1.9131286,-6.352361,-7.085755,-7.648406,29.611143,-20.918777,5.7928843,4.000489,9.637937,25.794065,-31.861795,55.745716,-4.409556,-27.945536,42.05626,46.47583
39,3.755276679992676,-3.692026138305664,63.36782455444336,1.1891831871583887,4.909414073813892,-106.08599953284642,-5.761846,-0.6569295,23.245878,20.178486,-21.72904,-1.7882899,-7.65797,-7.745266,-7.18197,32.78181,-20.656208,6.0264535,3.9658966,9.790563,25.786695,-31.889854,54.67136,-4.5580153,-27.988846,42.349205,47.140877
40,3.864241123199463,-3.878035306930542,63.34060287475586,1.4536279906580172,4.944663384815973,-106.0980291264104,-5.442094,-1.2055066,23.267384,19.56726,-21.610102,-1.6627017,-9.003683,-8.346926,-6.7580805,35.95173,-20.31532,5.942825,3.8519485,9.880947,25.783747,-31.89116,53.609814,-4.643063,-28.028276,42.6411,47.71625
41,3.9701647758483887,-4.076377868652344,63.31672668457031,1.700608444556772,4.988998292817006,-106.0811241171009,-5.1764035,-1.7056758,23.248558,19.062544,-21.51062,-1.5297865,-10.416264,-8.89984,-6.4402475,39.208466,-19.785246,5.4327865,3.660314,9.895541,25.784246,-31.85889,52.56868,-4.6472845,-28.062805,42.91913,48.168976
42,4.063992500305176,-4.2488861083984375,63.29368209838867,1.9270221957390385,5.030487725135041,-106.040027510203,-4.936165,-2.165133,23.193613,18.615234,-21.414457,-1.3863477,-11.873371,-9.410232,-6.190722,42.53509,-19.041824,4.612345,3.4066498,9.849766,25.787764,-31.793173,51.528225,-4.584491,-28.092516,43.17932,48.53918
43,4.149267673492432,-4.394418239593506,63.26298522949219,2.1379300379227417,5.060695006716966,-105.97167193379507,-4.6788096,-2.6080642,23.123074,18.149805,-21.30802,-1.252003,-13.295709,-9.852522,-5.9389744,45.696484,-18.308765,3.6735747,3.0865176,9.755421,25.796211,-31.71194,50.484344,-4.4725585,-28.117683,43.419704,48.86661
44,4.2398858070373535,-4.566765308380127,63.23754119873047,2.272710466382896,5.051334392125548,-105.86932017468557,-4.392494,-2.9632263,23.051329,17.724918,-21.25257,-1.1535465,-14.57368,-10.114269,-5.6258125,48.432602,-17.788292,2.8159683,2.756658,9.552014,25.806606,-31.684925,49.552246,-4.2751412,-28.128267,43.538345,49.145824
45,4.33100700378418,-4.762171745300293,63.21774673461914,2.4555215952040403,5.028274513415925,-105.74206149661764,-3.9842446,-3.4259634,23.012772,17.034681,-21.097765,-1.0960021,-15.777547,-10.298968,-5.1297674,50.85114,-17.648853,1.9997555,2.333982,9.33946,25.824144,-31.676622,48.515892,-4.05428,-28.136942,43.64697,49.447617
46,4.409904479980469,-4.957773208618164,63.20056915283203,2.637468275597101,4.97978542535971,-105.58799619364693,-3.501407,-3.9112952,22.984058,16.223534,-20.90352,-1.0712641,-16.90964,-10.3615465,-4.5223417,53.021576,-17.720795,1.1708232,1.8427635,9.0983715,25.850082,-31.685465,47.442497,-3.802247,-28.14313,43.73188,49.740925
47,4.478768825531006,-5.1889472007751465,63.189476013183594,2.8019705005441193,4.921894731371877,-105.4140610129295,-2.9944022,-4.378988,22.933187,15.38484,-20.694166,-1.0474125,-17.958065,-10.296717,-3.8692038,54.851013,-17.84132,0.5511686,1.3235693,8.793903,25.886282,-31.719639,46.39238,-3.5254815,-28.147501,43.802746,50.049706
48,4.546510219573975,-5.407586097717285,63.187164306640625,2.93395647910154,4.872174396504598,-105.22462037528845,-2.4994833,-4.7958994,22.82558,14.56968,-20.468771,-0.9906069,-18.909285,-10.114558,-3.2385828,56.23482,-17.858704,0.35396764,0.8111795,8.383897,25.933393,-31.792042,45.43077,-3.2421923,-28.1511,43.885075,50.404736
49,4.619332790374756,-5.621517181396484,63.1894416809082,3.0235864802066375,4.8340922381563995,-105.00281816353584,-2.040719,-5.1379595,22.628223,13.83287,-20.241804,-0.86058164,-19.754835,-9.77963,-2.564269,57.114967,-17.757092,0.7602139,0.29597044,7.823084,25.993484,-31.923141,44.598156,-2.976278,-28.155048,44.011612,50.835266
50,4.681039810180664,-5.859449863433838,63.19881057739258,3.074671881323232,4.799908180365464,-104.75105470966722,-1.5995535,-5.418229,22.366106,13.14795,-20.018898,-0.68460757,-20.509844,-9.304984,-1.8315922,57.569607,-17.637342,1.6057159,-0.23826276,7.1071653,26.067146,-32.11984,43.88706,-2.7292848,-28.158817,44.190624,51.324474
51,4.731459140777588,-6.098547458648682,63.2100715637207,3.099587600034814,4.77003349749235,-104.50236096638176,-1.1572508,-5.6606755,22.09341,12.469603,-19.794209,-0.5312449,-21.200895,-8.784858,-1.185548,57.703613,-17.525248,2.5771449,-0.76693887,6.26859,26.152063,-32.367527,43.279236,-2.4843137,-28.160837,44.405525,51.83666
52,4.775522708892822,-6.335266590118408,63.22011947631836,3.1099627440349553,4.744426398818471,-104.28812115564482,-0.69560564,-5.888852,21.862568,11.752529,-19.568033,-0.46873814,-21.857578,-8.314251,-0.77351546,57.625668,-17.430859,3.3628194,-1.2661399,5.356781,26.244272,-32.636986,42.745296,-2.2134638,-28.159014,44.621716,52.32843
53,4.825941562652588,-6.576670169830322,63.22500228881836,3.111389842784092,4.721432052800998,-104.12185466665308,-0.19141263,-6.118435,21.688759,10.942441,-19.318073,-0.5280419,-22.489414,-7.9161205,-0.63950306,57.339443,-17.342775,3.8935158,-1.7428372,4.38622,26.341158,-32.907864,42.30473,-1.8953291,-28.151735,44.80783,52.78242
54,4.8680949211120605,-6.823611259460449,63.227970123291016,3.097569542367882,4.70003980042081,-103.98398765854593,0.34636787,-6.3368206,21.541327,10.062843,-19.044668,-0.66723025,-23.083666,-7.5510445,-0.7039846,56.79777,-17.252981,4.322367,-2.2066164,3.348579,26.442162,-33.178135,41.955513,-1.5236636,-28.138823,44.95628,53.209442
55,4.9043869972229,-7.0792131423950195,63.227874755859375,3.0621966892941366,4.682076622921473,-103.85640106728351,0.8847177,-6.5254097,21.404978,9.189793,-18.784286,-0.84653175,-23.635962,-7.211285,-0.9301885,56.030903,-17.164549,4.6780033,-2.6346385,2.2669952,26.546131,-33.44615,41.625122,-1.1024097,-28.12106,45.07226,53.61518
56,4.92857551574707,-7.34649133682251,63.226829528808594,3.002736988872689,4.669901139054759,-103.72116743183933,1.398339,-6.672965,21.264551,8.377975,-18.55978,-1.0265007,-24.140318,-6.890601,-1.280628,55.066326,-17.081171,4.990926,-3.003633,1.1813276,26.651419,-33.70787,41.22225,-0.6404623,-28.099775,45.168846,54.007065
57,4.969740867614746,-7.608514308929443,63.22603225708008,2.91492230968748,4.666564044038116,-103.58103283140423,1.8564026,-6.765409,21.14054,7.68988,-18.406275,-1.2134132,-24.595448,-6.589987,-1.7828016,53.88965,-17.025557,5.282451,-3.2943664,0.12239408,26.758352,-33.952374,40.686836,-0.13802902,-28.075457,45.255234,54.39008
58,5.005712509155273,-7.875331401824951,63.22288513183594,2.803794928423815,4.670424409613663,-103.44314623012795,2.3044858,-6.8271685,21.031254,7.0158677,-18.26382,-1.4223776,-24.998909,-6.3063016,-2.4473085,52.48371,-16.979748,5.540552,-3.5272894,-0.90786856,26.865545,-34.172134,40.050224,0.4019203,-28.048615,45.334187,54.760395
59,5.021857261657715,-8.15230655670166,63.20712661743164,2.6808980534871907,4.677230104289806,-103.29615707617698,2.6657085,-6.8299813,20.91023,6.5855975,-18.268093,-1.6374911,-25.362461,-6.029396,-3.2082305,50.915565,-16.913141,5.743237,-3.7385952,-1.9197379,26.975378,-34.373253,39.363655,0.9620388,-28.019537,45.413895,55.1183
60,5.039526462554932,-8.423572540283203,63.183753967285156,2.558453731938901,4.682145803032957,-103.1275402174592,2.8910937,-6.7590947,20.748503,6.553818,-18.503643,-1.8430232,-25.694752,-5.7548227,-3.999651,49.243366,-16.792583,5.864401,-3.961017,-2.9271605,27.087555,-34.56992,38.678688,1.5201253,-27.989452,45.504436,55.468136
61,5.062558174133301,-8.704706192016602,63.15940475463867,2.4388107405147013,4.683365030318369,-102.92564614610221,3.1352751,-6.6793227,20.488758,6.535501,-18.752344,-2.0347228,-25.99341,-5.4872413,-4.844881,47.461517,-16.634928,5.885782,-4.2032895,-3.943214,27.206259,-34.77687,37.998573,2.0745664,-27.958212,45.619434,55.81687
62,5.065850734710693,-8.98482894897461,63.1190299987793,2.315690263525604,4.683284851544584,-102.69780628718874,3.390555,-6.585952,20.159786,6.5296454,-19.011084,-2.220483,-26.251163,-5.221007,-5.7700944,45.539673,-16.449308,5.8322873,-4.449797,-4.963917,27.327652,-34.995796,37.30058,2.625287,-27.927052,45.763233,56.16684
63,5.074387073516846,-9.283360481262207,63.087379455566406,2.131766245749119,4.695254263122391,-102.45310123696576,3.6327255,-6.4200187,19.816315,6.5405216,-19.270508,-2.3851917,-26.44141,-4.8815923,-6.749025,43.413937,-16.139874,5.7314706,-4.724829,-6.260586,27.54056,-35.401726,36.757835,3.1945229,-27.870996,46.011868,56.46443
64,5.088171482086182,-9.580161094665527,63.04922866821289,2.0107430997705094,4.715454069128021,-102.24385117442682,3.8701339,-6.3288755,19.54362,6.546299,-19.51759,-2.501626,-26.661003,-4.5684805,-7.6111474,41.31755,-15.7804575,5.6208987,-4.9311743,-7.316505,27.733082,-35.72175,36.064915,3.6493642,-27.816484,46.20494,56.841625
65,5.094388484954834,-9.888541221618652,63.00751495361328,1.9097301251665153,4.755582441305113,-102.05824356889553,4.083542,-6.2652717,19.348309,6.5493817,-19.744707,-2.5504234,-26.881289,-4.238192,-8.379034,39.14707,-15.34148,5.4747677,-5.1240997,-8.326922,27.914068,-35.990543,35.35372,4.072727,-27.763973,46.371635,57.19781
66,5.104465484619141,-10.197936058044434,62.959075927734375,1.819915995309814,4.810865455877443,-101.88701006297168,4.2813177,-6.215928,19.197687,6.5534225,-19.958897,-2.5486588,-27.09219,-3.8872905,-9.094258,36.88795,-14.833548,5.2877417,-5.3061695,-9.318117,28.087753,-36.233276,34.6384,4.4725323,-27.714277,46.528828,57.53464
67,5.11461067199707,-10.515788078308105,62.91040802001953,1.739801367669833,4.869370839147552,-101.73488019395988,4.4818296,-6.1782804,19.077324,6.558002,-20.167614,-2.5346255,-27.296324,-3.5178583,-9.761251,34.61175,-14.223959,5.109822,-5.479532,-10.294174,28.256493,-36.462193,33.955917,4.846749,-27.66701,46.67248,57.87465
68,5.118352890014648,-10.844880104064941,62.858009338378906,1.6687727224284636,4.919536089356904,-101.60643178523348,4.703094,-6.151461,18.972525,6.563008,-20.3785,-2.54624,-27.495394,-3.1354856,-10.382625,32.385017,-13.47669,4.9884715,-5.6439843,-11.256684,28.422066,-36.68557,33.339386,5.195671,-27.621037,46.790615,58.241314
69,5.116246700286865,-11.184466361999512,62.79814147949219,1.6069420135193702,4.959121143766397,-101.50615592165755,4.947611,-6.134224,18.884804,6.570389,-20.59097,-2.5944855,-27.68888,-2.741315,-10.9869175,30.188126,-12.515708,4.9122477,-5.7920513,-12.219907,28.585833,-36.91288,32.798237,5.522588,-27.574965,46.868,58.652298
70,5.123806476593018,-11.532299041748047,62.72930908203125,1.5523653521047303,4.994478087304869,-101.4319632519268,5.206616,-6.1263676,18.822056,6.5781136,-20.80166,-2.6587229,-27.878637,-2.3301742,-11.559939,27.999506,-11.383844,4.8595896,-5.914651,-13.188542,28.748941,-37.152554,32.316174,5.83336,-27.528057,46.900845,59.089336
71,5.124935150146484,-11.895437240600586,62.65770721435547,1.5020870408902198,5.025684355294407,-101.3778221459231,5.479794,-6.128154,18.778229,6.586297,-21.016193,-2.7292206,-28.06872,-1.9057014,-12.039006,25.88279,-10.219875,4.859246,-6.0105925,-14.134488,28.910328,-37.400757,31.879448,6.1347284,-27.480543,46.893127,59.52114
72,5.117141246795654,-12.26721477508545,62.58500671386719,1.430272222199174,5.057973096671157,-101.34407131376813,5.762074,-6.1153073,18.756191,6.59613,-21.241888,-2.7985587,-28.240408,-1.4441643,-12.367091,23.835777,-9.125066,4.936979,-6.038571,-15.076924,29.132612,-37.738777,31.461727,6.4502664,-27.412912,46.822994,59.91168
73,5.122365474700928,-12.645310401916504,62.50098419189453,1.4097135775051248,5.079387567279314,-101.30601164006913,6.0657496,-6.1621623,18.721176,6.5998282,-21.476452,-2.8541737,-28.430964,-1.0421903,-12.53564,21.95737,-8.142136,5.123997,-6.107743,-15.835222,29.271597,-37.914497,31.035465,6.709599,-27.371935,46.763187,60.301563
74,5.123933792114258,-13.036748886108398,62.416786193847656,1.353760607742125,5.101029428052838,-101.30010336934632,6.379423,-6.1816425,18.720734,6.604911,-21.723785,-2.909924,-28.561636,-0.58327216,-12.579828,20.009296,-7.0918894,5.3855796,-6.133798,-16.613132,29.465025,-38.14561,30.672066,6.9769754,-27.317297,46.671448,60.639755
75,5.1273884773254395,-13.439851760864258,62.31689453125,1.3556162820932267,5.112022640433252,-101.28335962525006,6.713673,-6.26026,18.704035,6.607832,-21.967705,-2.9705236,-28.744474,-0.21245289,-12.45141,18.359608,-6.253461,5.683459,-6.2100215,-17.260351,29.589157,-38.260204,30.336575,7.1898274,-27.28456,46.606194,60.99639
