Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
0,-12.646821022033691,-243.5502471923828,63.34416961669922,-3.893815405314961,0.8209948249425914,-99.47386917901879,-18.645685,15.606937,23.948427,57.644623,-10.759724,-1.0662777,-4.3816724,7.930346,1.8867146,13.819359,-10.320388,-3.3986416,4.2054677,10.683905,26.931572,-38.705826,57.87339,-4.678393,-27.198357,33.509007,36.60839
1,-12.683296748867116,-244.29529173549585,63.35915622292933,-3.9856169987556562,0.7879120717530108,-99.68881466176776,-19.18663875175955,15.672906869766958,24.70561946824267,55.22445732574392,-10.985227809763636,-1.240778094223178,-3.5170797578257615,7.948182425792431,2.1972673487737078,13.289860459813706,-10.497138547938025,-3.4126028268592727,5.005908075032984,11.705439673876985,26.855967159459187,-38.56417578615558,57.7383822773778,-5.639883828484095,-27.301608317978445,33.07553423392443,35.80181344525538
2,-12.71924323853172,-245.0389520294235,63.35683042303917,-4.092876832308221,0.766591946016077,-99.89708426052624,-19.707214987678366,15.686296202444467,25.396832913335228,52.623074702831914,-11.072428372966316,-1.5172860348550565,-2.690817755484855,7.971228493183443,2.5072117858987886,12.827200852477656,-10.709738853672283,-3.4337414150522347,5.843379185865203,12.715880392502887,26.74842188865842,-38.28338300063438,57.59940898643251,-6.536344446740069,-27.469151153144637,32.53414334570283,34.94640231105068
3,-12.75072216580305,-245.78725079809934,63.33526021860135,-4.243808142038652,0.7382582541120444,-100.09605077595553,-20.20620517871671,15.674269083097478,25.996600895824482,49.89828973104832,-11.074365390475698,-1.8688478088391498,-1.8637746292499902,8.028524137193617,2.8034061975811757,12.3849256978261,-10.935513410083049,-3.4319901760016056,6.604747961096557,13.599766701370148,26.671291563830177,-37.9838434274545,57.555884942546065,-7.389882603973455,-27.597804327344857,32.14442445034288,34.04850439242967
4,-12.782486039502064,-246.53571271858195,63.294478180280265,-4.4071536358573775,0.6978970133330757,-100.27445930337224,-20.671907795834837,15.595695596790943,26.50184597625725,47.05261801017749,-11.01289056315944,-2.2588775031189745,-1.0409074153938784,8.08984509284353,3.061982770026804,11.998709515693289,-11.204881710050593,-3.3731468211301023,7.321586829326945,14.464536145971195,26.59240456120695,-37.625219850634025,57.56012996110041,-8.275117249389787,-27.743150662425393,31.774862662852254,33.22522748443611
5,-12.815631934794936,-247.29589945523458,63.236565371171984,-4.594178827155775,0.6418160546835727,-100.43850306064671,-21.101749309992996,15.475278828589811,26.924005715180343,44.073813140003764,-10.896678591885202,-2.603154804638045,-0.21398971018923083,8.165800895153765,3.279788089441607,11.653127825913474,-11.507917246455188,-3.226598861860443,7.992437519156271,15.246945271798458,26.515780257021234,-37.23614105419105,57.66025785747748,-9.1425210321946,-27.90303798023252,31.447574098238636,32.42313938211377
6,-12.852219184233094,-248.05456188140485,63.16180231726316,-4.80219288018107,0.5755723922295142,-100.58827578811957,-21.499548192151448,15.321164863559037,27.260633673140575,40.96273172031148,-10.718244177520639,-2.9331438003398778,0.6092328600912417,8.256607779144895,3.4637562420315198,11.351037148320906,-11.844613512177112,-3.0180329096153464,8.629529559184432,15.94259862434437,26.442375027505513,-36.81454382214368,57.843433447059226,-9.998365101593423,-28.07563910261253,31.161671871509693,31.641232880506394
7,-12.890523894354779,-248.82074396126075,63.07013003648384,-5.022677156791848,0.5043750527402794,-100.70977414619949,-21.872873913270446,15.11786478676357,27.47584141068476,37.769659350884986,-10.495936520933414,-3.3858782771679867,1.418539189174828,8.355691979837506,3.612367414002476,11.110312502749832,-12.229996000096632,-2.797732075817529,9.20042177801133,16.591165749101368,26.372094248892274,-36.37664093851001,58.07735154522758,-10.852193606791793,-28.260699851411697,30.92412809767311,30.884846774657742
8,-12.926333081732412,-249.59448697342333,62.96738325403944,-5.243453782394252,0.4339051781461443,-100.78885068105724,-22.22323894431025,14.849266683268365,27.535820488359718,34.52610363150864,-10.23824482299118,-4.0951486220658895,2.2072614907888175,8.455927732252174,3.72539759156041,10.942949909034505,-12.676799203094026,-2.6151577718897103,9.673649004236864,17.23290419156188,26.304406297414012,-35.945299187308116,58.32899196736449,-11.709901696995246,-28.457641048476315,30.741946891736557,30.157020859611585
9,-12.961343682677189,-250.37271940354492,62.84924197101429,-5.441336395679877,0.37165935724050997,-100.81649889107463,-22.530789756231112,14.46992263813837,27.43682646671225,31.10645716196676,-9.859743284561597,-5.146597921977099,2.9553335986604985,8.53702527140948,3.7893203609112565,10.890835387009176,-13.217431614049566,-2.4848829092546083,9.996442566460939,17.994589497218335,26.21841554930321,-35.42364535255611,58.5126745288519,-12.55312552140931,-28.75109651565266,30.63127936870771,29.38063393041168
10,-12.996351411271297,-251.15388035739502,62.708612903580615,-5.642688175827333,0.30580198647033724,-100.80882124232893,-22.800572819993288,14.044155736438535,27.18921090628918,27.561152542043704,-9.410859106512328,-6.431808763845132,3.6810947765171607,8.624101832330002,3.8164018082609497,10.927107956508095,-13.829083725843523,-2.38111519933494,10.26853079328345,18.655303211563172,26.142374380792358,-35.005816218272074,58.777290045071744,-13.44481422923952,-29.042265074787014,30.60913464359425,28.685052782101785
11,-13.023940845732666,-251.93558496613377,62.55123922420945,-5.815593133615228,0.24231183511263316,-100.77082025094246,-23.017807606557035,13.569872063233815,26.827605367637318,23.988591371523814,-8.992249489711023,-7.782815134613505,4.257056288086093,8.692150650034318,3.7979764198154227,11.341921637365509,-14.667549031356172,-2.2872123535534232,10.494889013304297,19.31136588008882,26.071673168113954,-34.629458568474114,59.01893333140597,-14.371666969691413,-29.332579547725665,30.63582683140385,28.08602420972566
12,-13.047228943429618,-252.7263278775229,62.389692413477334,-5.9437879995922875,0.20201115756424676,-100.69477818072743,-23.174858586882607,13.037118703589162,26.376323411303478,20.451774250191438,-8.680756635025348,-9.040461921225731,4.794793897094584,8.71335095954301,3.7500533817806114,11.808788449415674,-15.524879023467788,-2.184950683332777,10.628201555123386,19.96180104828771,25.99032828750047,-34.212980187180314,59.22138520323652,-15.292771891970519,-29.697997756314894,30.724428047144194,27.49947900832707
13,-13.068779530626959,-253.51289048248813,62.218046484919746,-6.036210321299367,0.1824692510735142,-100.56428960824489,-23.259055231930258,12.426077742569523,25.73622759783447,16.83425777783091,-8.511169743322954,-10.146685710625327,5.316693167269924,8.697017995876658,3.6678257803624486,12.284480412492835,-16.38495219505864,-2.070502800095719,10.686984747340611,20.543269261652277,25.907146115184414,-33.80695685840877,59.42969547594534,-16.191062145282373,-30.10838252240098,30.82374340582295,26.938826972949776
14,-13.084322403438126,-254.30849765340056,62.04331109049994,-6.1131453809212,0.1744683493331167,-100.3936672681751,-23.205474012660254,11.740709265239854,24.948795487777115,12.967510554226585,-8.339961015471507,-11.175509989755806,5.8401632623393995,8.663591994055839,3.5634091017668696,12.749976546431247,-17.238032039009006,-1.9506563152649667,10.734921918555878,21.04659106567495,25.836866027398262,-33.47704136617758,59.65763396491435,-17.104250878832506,-30.48678466783021,30.896030022447796,26.49050789863753
15,-13.094927934148432,-255.10717870599063,61.85810302939794,-6.2128337354997605,0.20419060735835626,-100.26861572222514,-23.001273400032836,11.071020856665104,24.263840641678225,8.980830179162801,-8.04147365233866,-12.198848845560688,6.322527446030302,8.64240118910113,3.508547432199808,13.235167871065158,-18.075067048199156,-1.8243638402632392,10.788943397369085,21.46404000584816,25.76861740037451,-33.148898494504834,59.91387348552552,-17.950113241826454,-30.898916014448872,30.941139012026408,25.997866580434103
16,-13.09822849913255,-255.92113617376222,61.63329532637971,-6.534384466300703,0.30053380559452997,-100.3290002466051,-22.64811586500827,10.678949101910227,23.917102620084613,4.976995652423901,-7.453692454792072,-13.335911364983486,6.744210582069918,8.820176816033118,3.6525713578671986,13.704916406228818,-18.842480715509364,-1.6977609865132532,10.980936512380131,21.605804627664345,25.72338561034564,-32.82174502740864,60.385932853160774,-18.64011138346975,-31.216618384103242,30.81187748956647,25.35598481338325
17,-13.073828215487799,-256.753966633188,61.385529744004195,-6.9692994674431965,0.4390129934188229,-100.43242004522925,-21.369239878546804,9.843978586040171,23.970546983543084,-1.234004526205769,-5.311334823699402,-13.869903634967713,7.125747534185539,9.086545109872375,3.8367927649749753,14.176461171756479,-19.592571533819903,-1.5484459654377276,11.173512592188917,21.600373476615932,25.692882033544148,-32.48390574890707,60.95793888320206,-19.225140452967928,-31.467190598639604,30.56731157007565,24.661925392528733
18,-13.025212158868639,-257.5770706158187,61.135903611236586,-7.381781381296669,0.5880680556952994,-100.44450513527397,-21.0402559116087,9.28974289411989,23.856146292600464,-4.708681856941865,-4.5973412599283074,-13.819294742456888,7.4923731661044535,9.311702305639484,3.922290439729072,14.67358718748239,-20.348882996011046,-1.3657018884593801,11.276389965395346,21.579732098195358,25.66899704620252,-32.18008144301824,61.50352139103133,-19.812203599526523,-31.674009479904246,30.308881368561625,24.09480211291431
19,-12.988953135337235,-258.38429433191595,60.90439273604597,-7.700400897411043,0.7333541371658204,-100.43127704191485,-21.311816435154213,9.006009111214333,23.69262910780356,-6.046262340000045,-4.855391564346448,-13.766543774394524,7.84059184155395,9.444408638355025,3.9801697683354234,15.224867473240803,-21.051265594963066,-1.1816395670009288,11.330392960599315,21.63138403789505,25.64054602455324,-31.861176893760224,61.947757192030494,-20.29843197235106,-31.939595849743448,30.023125000032078,23.55676876958374
