Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
12,-13.047228943429618,-252.7263278775229,62.389692413477334,-5.9437879995922875,0.20201115756424676,-100.69477818072743,-24.6722451054,13.7471905549,24.4913490518,39.2824035765,-6.21485462106,-6.29921760587,4.69152789887,9.85981845786,3.50295233421,22.8049940961,-15.1709790858,-3.99864746109,9.95630673589,19.7231210096,25.8128423778,-35.4675760104,64.8727040947,-15.8692589343,-30.7174337763,27.5660889607,29.1428088598
13,-13.068779530626959,-253.51289048248813,62.218046484919746,-6.036210321299367,0.1824692510735142,-100.56428960824489,-25.174037678,13.6215880076,24.640058779,38.2980598605,-6.27454399184,-6.20259876936,5.12889460455,9.60526066244,3.56092078018,23.8205519441,-15.0860685207,-3.9293950384,10.3728099761,20.4442162512,25.6831301266,-35.5909884422,65.0979277346,-16.5164880502,-30.852828088,27.4834798464,28.9785432586
14,-13.084322403438126,-254.30849765340056,62.04331109049994,-6.1131453809212,0.1744683493331167,-100.3936672681751,-25.6369382932,13.4724798186,24.7749358427,37.2939241199,-6.34965666109,-6.09196636413,5.52558960154,9.3299947505,3.60360189594,24.8519090559,-14.9860510095,-3.84571450389,10.7657450272,21.1250050374,25.5570804267,-35.6941950082,65.2895303354,-17.1205265637,-30.9851152591,27.4215258006,28.8486715599
15,-13.094927934148432,-255.10717870599063,61.85810302939794,-6.2128337354997605,0.20419060735835626,-100.26861572222514,-26.0598317829,13.3002252027,24.8956553123,36.2724154056,-6.4400116758,-5.96758691332,5.88065721686,9.03468386172,3.63089285893,25.8965808017,-14.8711675029,-3.7478074513,11.1341652742,21.7638472885,25.4349969429,-35.7769470749,65.4470503094,-17.679919293,-31.1139765982,27.3803760762,28.753506636
16,-13.09822849913255,-255.92113617376222,61.63329532637971,-6.534384466300703,0.30053380559452997,-100.3290002466051,-26.4416993595,13.1052391363,25.001926364,35.2359946215,-6.54539136285,-5.82976005794,6.19324206151,8.7200394259,3.64272792284,26.9520504759,-14.7416947654,-3.63590974729,11.4771831604,22.3592039776,25.3171737851,-35.8390452851,65.5701081773,-18.1933186122,-31.2391016671,27.3601298065,28.6932777475
17,-13.073828215487799,-256.753966633188,61.385529744004195,-6.9692994674431965,0.4390129934188229,-100.43242004522925,-26.7816210707,12.8879913579,25.0934929815,34.1871585961,-6.66554185332,-5.67881783495,6.46259109122,8.38681944905,3.63907857596,28.0157753595,-14.5979447082,-3.51029096322,11.7939723259,22.9096408381,25.2038947996,-35.8803400389,65.658407482,-18.6594876973,-31.3601890284,27.3608357664,28.6681299911
18,-13.025212158868639,-257.5770706158187,61.135903611236586,-7.381781381296669,0.5880680556952994,-100.44450513527397,-27.0787780153,12.6490052365,25.1701345728,33.1284340673,-6.80017369417,-5.51512387739,6.68805542059,8.03582668727,3.61995360989,29.0851928462,-14.4402636377,-3.37125372577,12.0837695976,23.4138318195,25.0954328852,-35.9007318536,65.7117355025,-19.0773035061,-31.4769469722,27.3824922553,28.6781239499
19,-12.988953135337235,-258.38429433191595,60.90439273604597,-7.700400897411043,0.7333541371658204,-100.43127704191485,-27.3324543161,12.3888565105,25.2316665017,32.0623715952,-6.94896254549,-5.33907253833,6.86909188631,7.66790671289,3.58539909834,30.1577266156,-14.2690314215,-3.21913298779,12.3458768286,23.8705622816,24.9920493364,-35.9001716036,65.7299637672,-19.4457594838,-31.5890942183,27.4250471007,28.7232355477
20,-12.969831310269722,-259.1825912915463,60.69831576087411,-7.86853369186089,0.8364125871778705,-100.4173705729207,-27.5420388447,12.1081719011,25.2779405323,30.9915394177,-7.11154996192,-5.15108794087,7.00526435566,7.28394587733,3.53549828617,31.2307928398,-14.084660573,-3.05429522149,12.5796625796,24.2787319207,24.8939932131,-35.8786606385,65.7130483625,-19.7639679876,-31.6963605942,27.4883977844,28.8033561066
21,-12.961090250836667,-259.98153951649476,60.51827746097525,-7.93524486362156,0.8847428548093429,-100.42061534831511,-27.7070266937,11.8076276019,25.3088451864,29.9185172632,-7.28754425612,-4.95162295638,7.09624477724,6.88486917589,3.47037138879,32.3018064083,-13.8875952576,-2.87713753547,12.7845636403,24.6373574203,24.8015007411,-35.8362507801,65.6610300391,-20.0311624255,-31.7984876859,27.5723916889,28.9182926092
22,-12.957044500465962,-260.791571520734,60.35710062918177,-7.892249300268501,0.879098204437561,-100.40562858954023,-27.8270203929,11.4879476507,25.324306012,28.8458901361,-7.47652144243,-4.74115811347,7.14181397126,6.47163801929,3.39017530262,33.3681871557,-13.6783102231,-2.68808671813,12.960086386,24.9455748202,24.7147947429,-35.7730441976,65.5740341136,-20.2466991024,-31.89522946,27.6768264657,29.0677681633
23,-12.961482403244679,-261.6250729432367,60.216946437232295,-7.7168448220740355,0.8519562615728087,-100.37069201804016,-27.9017308669,11.1499021843,25.3242857626,27.7762420892,-7.67802625825,-4.52020044038,7.14186215752,6.04524791758,3.29510322704,34.4273660773,-13.4573096554,-2.48759820942,13.1058079671,25.2026415978,24.6340841007,-35.689193161,65.4522701669,-20.4100587719,-31.9863528574,27.8014505222,29.2514226694
24,-12.955305073340453,-262.4421528116473,60.13283585911154,-7.388517023212903,0.8318864184750079,-100.29658644194376,-27.9309781316,10.794305584,25.308784487,26.7121499982,-7.89157326082,-4.28928224351,7.09638921995,5.60672608187,3.18538419901,35.4767915183,-13.2251259641,-2.27615500375,13.2213773275,25.4079384565,24.5595632538,-35.5848996749,65.2960315391,-20.520847886,-32.0716383537,27.945963628,29.4688136876
25,-12.972719250836452,-263.27774925517286,60.06435041567923,-6.924158731464468,0.8267540558940261,-100.18803872634477,-27.9146917279,10.422014513,25.2778395292,25.6561773542,-8.11664799672,-4.048959825,7.00550470683,5.15712894966,3.06128254129,36.513935321,-12.9823185002,-2.0542664863,13.3065160506,25.5609708184,24.4914117292,-35.4604149914,65.1056946225,-20.5787995441,-32.1508804887,28.1100176386,29.7194175038
26,-13.014528279209392,-264.14693345966106,59.98315277403532,-6.5315321548886205,0.8641500650297304,-100.1821023744439,-27.852910891,10.0339258532,25.2315254382,24.6108680879,-8.3527082412,-3.79981214263,6.86942756691,4.69753963984,2.92309722562,37.5362989149,-12.7294722081,-1.82246720595,13.3610190297,25.661370015,24.4297937099,-35.316039005,64.8817179557,-20.5837741357,-32.2238883612,28.2932173333,30.0026303916
27,-13.012622042158165,-264.9992858883031,59.92617125679734,-6.141999298853591,0.9380171274901311,-100.1352369191789,-27.7457844566,9.63097454409,25.1699537887,23.5787404407,-8.59918530444,-3.54243941498,6.68848562195,4.22906534329,2.77116115256,38.5414193368,-12.4671962167,-1.58131558748,13.3847549622,25.7088941759,24.3748576392,-35.1521195301,64.6246411178,-20.5357596764,-32.2904860887,28.4951213682,30.3177700662
28,-12.968918728435368,-265.85399759999376,59.90060243609454,-5.69652134803035,1.0274806424706813,-100.06084445908779,-27.5935705014,9.21413133075,25.0932729123,22.5622808986,-8.85548540162,-3.27746167549,6.46311477694,3.75283465565,2.60584034939,39.5268751635,-12.1961223717,-1.33139258624,13.3776666664,25.7034288113,24.326735863,-34.9690514632,64.3350834297,-20.4348718373,-32.3505132316,28.7152433386,30.6640773287
29,-12.920551904601215,-266.7135055032367,59.89644241408547,-5.1669389632426395,1.1468462332008027,-100.02891412349949,-27.3966357224,8.78440042497,25.0016675399,21.5639382017,-9.12099108335,-3.00551727875,6.19385796999,3.26999485833,2.42753308842,40.4902923455,-11.916903714,-1.07330028865,13.3397712185,25.6449870876,24.2855443106,-34.7672758312,64.013742461,-20.281353666,-32.4038251792,28.9530529515,31.0407178945
30,-12.879397072945904,-267.59471183856715,59.904473120565406,-4.552549215096307,1.2906031733220387,-100.01377320364034,-27.1554545525,8.34281708613,24.8953583568,20.5861174449,-9.39506272318,-2.72726136263,5.88136386432,2.78170915472,2.23666892746,41.4293499266,-11.6302129055,-0.807660461654,13.271159912,25.5337097961,24.2513822163,-34.5472787292,63.6613923504,-20.0755750013,-32.4502934983,29.2079773027,31.4467844034
31,-12.83634985447301,-268.49275981331715,59.92412440403077,-3.92913079816795,1.4274751757066677,-100.0111900384176,-26.8706080184,7.89044512717,24.7746014712,19.6311742841,-9.67704005853,-2.44336426999,5.52638528561,2.28915386784,2.03370767498,42.3417856346,-11.3367406097,-0.535113054862,13.1719980374,25.3698650135,24.2243318794,-34.3095901496,63.2788819402,-19.818031582,-32.4898062427,29.4794022572,31.8812986057
32,-12.778679046760814,-269.4001376055218,59.947864290468246,-3.3714256806608502,1.5255447996798615,-100.01732700193423,-26.5427823403,7.42837435178,24.6396877971,18.7014092611,-9.96624378131,-2.15450993382,5.12977740835,1.79351560651,1.81913828243,43.2254013321,-11.0371938269,-0.256314658849,13.0425244846,25.1538474563,24.2044584667,-34.0547827049,62.8671327313,-19.5093438527,-32.5222682228,29.7666739283,32.3432137187
33,-12.723448140380764,-270.31739003384126,59.96816843525904,-2.8936940811333285,1.5709829697435467,-100.05461453255597,-26.172767279,6.95771792891,24.4909423532,17.7990622611,-10.2619771744,-1.8613942295,4.69249569565,1.29598840672,1.59347766626,44.0780683116,-10.7322941916,0.0280630766278,12.8830511665,24.8861775296,24.1918098549,-33.7834702487,62.4271366637,-19.1502554693,-32.5476012347,30.0691002535,32.8314169482
34,-12.673870413807137,-271.2337093778731,59.988994732553884,-2.4543576961218605,1.5815717447720747,-100.11258556962571,-25.7614542331,6.47960971112,24.3287234804,16.9263071172,-10.5635277902,-1.56472329843,4.21559359746,0.797770855075,1.35726946266,44.8977324234,-10.4227762338,0.317335060696,12.6939622684,24.5675000739,24.1864165156,-33.4963063964,61.9599537266,-18.7416315071,-32.565744249,30.3859526613,33.3447321701
35,-12.635132297674858,-272.1423467551057,60.01552177962851,-2.0424630045699357,1.5679796953036569,-100.14013554312369,-25.3098340919,5.99520150297,24.1534219781,16.085246373,-10.8701691668,-1.26521184688,3.7002200127,0.300063201294,1.11108271789,45.682419025,-10.1093856093,0.610804411808,12.475713322,24.1985828109,24.1882914419,-33.1939829509,61.4667094044,-18.2844563769,-32.5766535577,30.7164678266,33.881922763
36,-12.599678180077342,-273.03994073419904,60.05673905632702,-1.6488995118252312,1.5441643407515453,-100.08850405763893,-24.8189948478,5.50566028629,23.965460163,15.2779062174,-11.1811625783,-0.963581424165,3.14761652149,-0.19593553329,0.855510517379,46.4302377377,-9.79287730356,0.907764136593,12.2288301081,23.7803144948,24.1974301168,-32.8772282358,60.948591966,-17.7798314538,-32.5803028792,31.0598495092,34.4416945876
37,-12.564035128856545,-273.932803956079,60.11735595216147,-1.277208405625445,1.49765887259782,-99.91201039313404,-24.2901189756,5.01216540872,23.7652908516,14.5062316036,-11.4957588143,-0.660558684396,2.55911439403,-0.689030444283,0.591168556938,47.1393870007,-9.47401381283,1.20749883306,11.95390739,23.3137027704,24.2138105246,-32.5468053409,60.4068496017,-17.2289724234,-32.576683422,31.4152704726,35.0226991046
38,-12.532286173463309,-274.8173918839369,60.19105738154627,-0.9316313840622555,1.421437772355946,-99.64811962912805,-23.7244805835,4.51590574266,23.5533962693,13.7720815634,-11.813199985,-0.356873635893,1.9361313835,-1.17803362285,0.318693659506,47.8081584112,-9.15356330719,1.50928641408,11.6516074806,22.7998717463,24.2373932033,-32.2035102841,59.8427874162,-16.6332063533,-32.5658039057,31.7818744767,35.6235366234
39,-12.501362739649743,-275.6957446977611,60.2714100032806,-0.5941702078947957,1.3588801510927369,-99.37528335570617,-23.123442344,4.01807682111,23.3302868887,13.0772247284,-12.1327213467,-0.0532578825378,1.28016831054,-1.66176701751,0.0387422409773,48.4349408404,-8.83229777996,1.81239984693,11.322658647,22.2400592865,24.2681213403,-31.848170093,59.2577642848,-15.9939684962,-32.54769054,32.1587783403,36.2427596735
40,-12.463602403985828,-276.56865135683665,60.36496570565581,-0.2618959260477908,1.3273202428290214,-99.16922839388276,-22.4884522108,3.51987795754,23.0965001999,12.4233350697,-12.4535531445,0.249557138726,0.592805447642,-2.13906527214,-0.24801127116,49.0182243145,-8.51099118795,2.1161089048,10.9678533555,21.6356140282,24.3059209088,-31.4816408135,58.6531895795,-15.3127988321,-32.5223869616,32.5450740689,36.8788764925
41,-12.419077995421917,-277.4196889063862,60.46219742798866,0.06800230416563204,1.3448736387392062,-99.04549891329555,-21.8210399308,3.02250935667,22.8525994154,11.8119878647,-12.7749224665,0.550841919989,-0.124301287848,-2.60877853344,-0.540876062578,49.5566036525,-8.19041758688,2.41968192597,10.5880463633,20.987992133,24.3507008462,-31.1048054466,58.0305197736,-14.5913383584,-32.489954129,32.9398310422,37.5303546193
42,-12.365788101270178,-278.2552615400699,60.5667731474377,0.3924766828492525,1.3957798264554713,-98.95944143450026,-21.1228133586,2.527169223,22.5991721136,11.2446559024,-13.0960551059,0.849870639823,-0.869424322995,-3.06977522102,-0.839146596344,50.0487818515,-7.87134926663,2.72238757644,10.1841526587,20.2987537787,24.4023532739,-30.7185718217,57.3912549333,-13.8313251364,-32.4504701758,33.3420982563,38.195624586
43,-12.311616143132333,-279.0705124652198,60.67854995859311,0.7060077343820803,1.4636248109625811,-98.907678744026,-20.3954545832,2.03505087431,22.3368288231,10.7227059352,-13.416177426,1.14592291185,-1.64076859114,-3.52094475348,-1.14210431261,50.493573211,-7.55455489073,3.02349661179,9.75714525696,19.5695594009,24.4607537566,-30.3238704094,56.7369351035,-13.0345901047,-32.4040302222,33.7509066141,38.8730836989
44,-12.248388528144767,-279.8753859145584,60.79733155028337,1.0085444306967084,1.5326133245187576,-98.88178769904987,-19.6407158756,1.54733986681,22.0662015518,10.2473953863,-13.7345182241,1.43828552022,-2.43647585638,-3.9612002239,-1.44901935972,50.8899061897,-7.24079764458,3.32228363397,9.30805285633,18.8021656927,24.5257616023,-29.9216520801,56.0691365981,-12.2030526677,-32.3507461463,34.1652712605,39.5610998997
45,-12.186822997977561,-280.66508613057414,60.92200989869045,1.3085733931590902,1.607749476093942,-98.91443417486089,-18.8604154675,1.06521113903,21.7879422646,9.81986932036,-14.0503105893,1.72625413779,-3.25462919022,-4.3894810183,-1.75915235242,51.2368259867,-6.93083339688,3.61802883888,8.83795735974,17.9984213729,24.5972202016,-29.512885813,55.3894682022,-11.338716072,-32.2907463138,34.5841939547,40.2580156972
46,-12.129676021107436,-281.44299606669273,61.05285027101198,1.6042907824957937,1.6947588809799774,-98.99762882287932,-18.0564331709,0.589826181298,21.5027213124,9.44115768518,-14.3627937501,2.00913502295,-4.09325758961,-4.80475537071,-2.07175615318,51.5334968419,-6.62540887864,3.91001975042,8.34799126842,17.1602627318,24.6749574044,-29.0985563616,54.6995672963,-10.4436625801,-32.2241752699,35.0066654753,40.96215216
47,-12.077537317964232,-282.2206773872773,61.19656095812719,1.8765912815439447,1.7752937503037063,-99.06415779069401,-17.2307058495,0.122330237628,21.2112258175,9.11217283025,-14.6712149074,2.28624669087,-4.95034072529,-5.20602284886,-2.38607767205,51.7792040492,-6.32525988427,4.1975529369,7.83933495359,16.2897089671,24.7587859349,-28.6796618821,54.0010959124,-9.52004845425,-32.1511933898,35.4316680514,41.6718129619
48,-12.027682590728286,-283.00306944223814,61.353716217712226,2.1091005338968394,1.82979607401864,-99.04816154985016,-16.3852227528,-0.336150453308,20.914158018,8.83370730891,-14.9748310474,2.55692155526,-5.8238138089,-5.59231676424,-2.70135968098,51.9733556784,-6.031109499,4.4799357057,7.31321381288,15.3888573189,24.8485038429,-28.2572115279,53.2957367289,-8.57009876181,-32.0719764934,35.8581778145,42.3852884678
49,-11.99326431159946,-283.77240650336034,61.52104890729672,2.294500773790525,1.8537376594699273,-98.9324783533647,-15.5220207236,-0.784511371368,20.6122335764,8.60643196898,-15.2729107323,2.82050753667,-6.71157256729,-5.96270650098,-3.01684263798,52.1154840012,-5.74366635687,4.75648777198,6.77089531818,14.4598780179,24.9438949901,-27.8322230188,52.5851890182,-7.59610201477,-31.986715421,36.2851672654,43.1008598526
50,-11.969361870807404,-284.5303015045384,61.68867338465446,2.443991035297045,1.8456340891025018,-98.73915605666572,-14.6431792912,-1.22167237583,20.306179855,8.43089433667,-15.564735862,3.07636963337,-7.61147831185,-6.31629975776,-3.33176651698,52.2052466181,-5.46362293359,5.02654289761,6.21368596227,13.5050090565,25.0447295708,-27.4057201895,51.8711645517,-6.60040465663,-31.8956155742,36.7116077489,43.8168032423
51,-11.957708444287334,-285.2916120085731,61.86048650877993,2.5626332032566266,1.814721793025426,-98.52499967177633,-13.7508156617,-1.64658030754,19.9967341641,8.3075172975,-15.8496034042,3.32389145118,-8.52136309082,-6.65224469745,-3.64537263877,52.242427283,-5.19165387828,5.28945049612,5.64292811128,12.5265507978,25.1507646658,-26.9787305227,51.1553834771,-5.58540540953,-31.7988964204,37.1364719327,44.5313938665
52,-11.947331405056987,-286.05233571498394,62.03346909252503,2.646687151452122,1.7642179653527972,-98.2871356051993,-12.8470796171,-2.05821152608,19.6846419855,8.23659807758,-16.1268270882,3.56247668835,-9.43903491206,-6.96973199926,-3.95690549873,52.2269364245,-4.92841438823,5.54457720009,5.05999677087,11.5268604333,25.2617448272,-26.5522826737,50.4395701735,-4.55354949555,-31.6967909644,37.5587362816,45.2429102139
53,-11.940415970677552,-286.81326158305603,62.20342702198386,2.7019955291314637,1.6830153410133077,-98.0471213395649,-11.9341483368,-2.45557437578,19.3706551764,8.21830752751,-16.3957390576,3.79155057215,-10.3622830238,-7.26799680848,-4.26561458691,52.1588113613,-4.67453863043,5.79130838693,4.46629627369,10.5083463047,25.377402694,-26.1274039929,49.725449098,-3.50732274597,-31.5895451874,37.9773835239,45.9496381791
54,-11.935478573615008,-287.5734390701214,62.37215525795755,2.7331791038181543,1.5657434910461714,-97.79419535327293,-11.0142211521,-2.83771157473,19.0555301588,8.25268971083,-16.6556914801,4.01056124352,-11.2888832404,-7.54632057906,-4.57075619609,52.0382162128,-4.43063821381,6.02904965961,3.86325689625,9.47346210176,25.4974596363,-25.7051180501,49.0147406307,-2.44924561268,-31.4774174537,38.3914051018,46.6498751927
55,-11.930102952853888,-288.3248680729652,62.53367440821989,2.7267256372054707,1.451887914451281,-97.51526913912473,-10.0895142483,-3.20370252096,18.7400260962,8.33966179785,-16.9060581075,4.21898108658,-12.2166033009,-7.80403280465,-4.8715952134,51.8654415033,-4.19730071584,6.25722827858,3.25233141323,8.42470095116,25.6216264265,-25.2864421693,48.3091569307,-1.38186709616,-31.3606778889,38.7998036009,47.3419343223
56,-11.930340521634093,-289.0823756368101,62.68645301755635,2.7318860085082233,1.3334756380368322,-97.26249165020388,-9.16225532525,-3.55266551021,18.4249030657,8.4790142652,-17.1462357846,4.41630799967,-13.1432082463,-8.04051263393,-5.16740689129,51.640903462,-3.97508826699,6.47529454156,2.63499159762,7.36458941038,25.7496039359,-24.8723849773,47.6103978108,-0.307758604757,-31.2396077288,39.2015951535,48.0241483369
57,-11.935815881977268,-289.8384499396912,62.83108823182669,2.7041391073180048,1.2380346456553981,-97.00734478723996,-8.2346782309,-3.88375986008,18.1109202263,8.67041140056,-17.3756459025,4.60206660496,-14.0664658042,-8.25519036628,-5.45747859353,51.3651430209,-3.76453619652,6.68272310782,2.01272467511,6.29568138097,25.8810838554,-24.4639439741,46.920146643,0.770492240103,-31.1144986421,39.5958118085,48.6948737231
58,-11.94559382908132,-290.58612847604985,62.95901810875584,2.6881719221332876,1.1285776440374156,-96.7722963774585,-7.30901757974,-4.19618793528,17.79883399,8.9133921115,-17.5937357919,4.77580939372,-14.9841517662,-8.44754882424,-5.74111151198,51.038824511,-3.56615174279,6.87901426378,1.38702974123,5.220551956,26.0157494383,-24.0621031299,46.2400663028,1.85028783769,-30.9856520275,39.9815038636,49.3524946448
59,-11.95728575848596,-291.3439919532181,63.07843485645938,2.652344799043756,1.0278596083662523,-96.53057457624142,-6.38750336935,-4.48919706921,17.4893962,9.20737103617,-17.7999800554,4.93711780434,-15.8940553465,-8.61712459943,-6.01762235009,50.6627340621,-3.38041283134,7.06369512684,0.759414149871,4.14179121642,26.1532762636,-23.6678305145,45.5717951632,2.92902686582,-30.8533782878,40.3577421527,49.9954268356
60,-11.973474569942322,-292.09351170352795,63.1871661505822,2.612142641500424,0.9717022593426734,-96.27231254897477,-5.47235560818,-4.76208137721,17.183352319,9.55163995361,-17.9938818323,5.08560323074,-16.7939845077,-8.76350916897,-6.28634496903,50.2377777091,-3.20776692348,7.23632078464,0.13138988197,3.06199799135,26.2933330171,-23.2820759651,44.9169431481,4.0041105477,-30.717996082,40.723620285,50.6221214154
61,-11.991470297906128,-292.8388946550146,63.2763219848844,2.6062234877924717,0.9228237825397665,-96.01637531294081,-4.56577896735,-5.01418345706,16.8814396336,9.94536948985,-18.1749739963,5.22090795851,-17.6817712415,-8.88634987959,-6.54663199248,49.7649792091,-3.04862993832,7.39647536684,-0.495530097006,1.98377359724,26.4355822896,-22.9057687983,44.2770878533,5.07294891257,-30.5798315577,41.0782568278,51.2310686223
62,-12.010267165675874,-293.5769014466506,63.35146242636828,2.5880856871921476,0.8963993410485048,-95.74880161464534,-3.6699574694,-5.24489597279,16.5843854778,10.3876111159,-18.3428202806,5.34270602671,-18.5552767921,-8.98535079727,-6.79785636619,49.2454775751,-2.90338525079,7.54377304703,-1.11983548191,0.909715571099,26.5796813904,-22.5398155709,43.6537707462,6.13296703518,-30.4392175653,41.4207974307,51.8208014489
