Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
13,2.2151906490325928,-1.884873628616333,62.4971809387207,-2.745069988337985,4.036224955914611,-109.7809887314328,-10.309999,10.197593,27.055984,35.482197,-28.423311,-3.1789494,2.1132438,-1.866957,-10.15937,17.395489,-21.704416,5.839692,7.742015,17.050373,24.908804,-29.695509,60.57319,-1.1914253,-26.472986,36.83749,41.955704
14,2.3512866497039795,-2.1582138538360596,62.447208404541016,-2.2357875585981684,4.1986066050918165,-109.6471300389869,-10.080554,9.295255,27.06685,34.937206,-28.431244,-3.1398654,1.1450534,-2.8443928,-10.443593,20.021486,-22.601145,5.8988614,7.81673,17.238846,24.948296,-29.80274,59.28486,-1.259254,-26.570936,36.50751,42.59574
15,2.501624345779419,-2.4206831455230713,62.40185546875,-1.703120152998584,4.361572039024786,-109.48970891505425,-9.852597,8.362744,27.054329,34.371723,-28.417324,-3.1111293,0.08688297,-3.8808181,-10.695451,22.867674,-23.369669,6.0325894,7.8835344,17.368153,24.981482,-29.892553,57.96183,-1.3572166,-26.668074,36.220337,43.30653
16,2.644409418106079,-2.6868109703063965,62.36453628540039,-1.1870891290431307,4.511245379371701,-109.2949607670412,-9.615727,7.445459,26.994993,33.78242,-28.387611,-3.0810442,-1.0500917,-4.918832,-10.844647,25.901539,-23.822313,6.2195897,7.878146,17.420238,25.011189,-29.972015,56.688995,-1.4503117,-26.762817,35.980705,44.015144
17,2.775839328765869,-2.9595866203308105,62.3270378112793,-0.697045586804097,4.6436175957471715,-109.05683563709938,-9.380733,6.559421,26.875095,33.198082,-28.354908,-3.052042,-2.268171,-5.9554796,-10.875384,29.163141,-23.930847,6.539288,7.78137,17.367435,25.040377,-30.043562,55.496536,-1.5183958,-26.856424,35.787853,44.689117
18,2.91198468208313,-3.2341129779815674,62.29135513305664,-0.2212701184646525,4.764213742447987,-108.78294467396428,-9.141399,5.685264,26.706501,32.59917,-28.306103,-3.0274508,-3.5534809,-7.0031123,-10.822126,32.608162,-23.762846,6.9612565,7.6229024,17.205944,25.069262,-30.101353,54.355732,-1.5609806,-26.947739,35.639446,45.344925
19,3.0413079261779785,-3.497149705886841,62.25175094604492,0.2340250732089495,4.873333606516589,-108.48117726810268,-8.890046,4.836194,26.502958,31.9854,-28.24521,-3.0084686,-4.908466,-8.032096,-10.690928,36.17309,-23.319653,7.303969,7.4170094,16.95162,25.098295,-30.144089,53.264355,-1.5847476,-27.037086,35.536865,45.998615
20,3.169037342071533,-3.763519287109375,62.217891693115234,0.662138984481432,4.971291783557927,-108.16076134596793,-8.619193,4.022831,26.274157,31.351435,-28.178131,-2.9882572,-6.332234,-9.008837,-10.490947,39.78788,-22.598587,7.390892,7.1767926,16.618755,25.128666,-30.172916,52.222595,-1.5952135,-27.127092,35.48441,46.66382
21,3.2870850563049316,-4.03339147567749,62.190067291259766,1.0644193280752678,5.058104815328692,-107.81286294304005,-8.331502,3.2427764,25.996565,30.689575,-28.10154,-2.976519,-7.813024,-9.949849,-10.236966,43.455315,-21.420534,7.4173436,6.9062295,16.200254,25.160244,-30.187057,51.22845,-1.6023391,-27.215038,35.489037,47.36882
22,3.3899898529052734,-4.301115989685059,62.16785430908203,1.4443821605034335,5.133749756494207,-107.43502323293674,-8.03047,2.4918196,25.670906,30.004774,-28.014496,-2.9711432,-9.353546,-10.865086,-9.931592,47.20687,-19.846994,7.394459,6.5970592,15.696513,25.193432,-30.185001,50.276917,-1.6090804,-27.30062,35.552517,48.106968
23,3.4874861240386963,-4.569611549377441,62.15237808227539,1.7929155691503333,5.196516230170824,-107.04777718295385,-7.6999536,1.7766175,25.348646,29.286863,-27.910677,-2.9498024,-10.950683,-11.706619,-9.593657,50.957737,-18.190456,6.8929305,6.2466207,15.134771,25.227905,-30.16711,49.362343,-1.5997936,-27.382772,35.670208,48.82895
24,3.583993673324585,-4.8397932052612305,62.14240646362305,2.099130902223498,5.244010611301664,-106.67526870344999,-7.324685,1.107853,25.084301,28.529593,-27.785278,-2.8921607,-12.592268,-12.427753,-9.266436,54.598427,-16.74246,5.4910607,5.854566,14.543799,25.26315,-30.135374,48.480667,-1.5478343,-27.459784,35.832123,49.475548
25,3.6488261222839355,-5.13424015045166,62.145347595214844,2.354247835969918,5.2701724995525066,-106.3324123390138,-6.9030304,0.49671277,24.928398,27.749565,-27.652678,-2.7669048,-14.368896,-13.04129,-9.021257,58.326717,-15.4143715,2.3825867,5.4322824,13.917485,25.299389,-30.091274,47.652206,-1.4191289,-27.530766,36.031925,50.00957
26,3.7263360023498535,-5.420891761779785,62.14780807495117,2.5667570792816043,5.277132325791173,-106.00787787150816,-6.4438424,-0.06509485,24.8432,26.94752,-27.512476,-2.5950756,-16.23768,-13.600412,-8.929861,62.07619,-14.045991,-2.0211308,4.9800544,13.245708,25.336916,-30.036192,46.873745,-1.2157766,-27.595701,36.265408,50.456814
27,3.810246706008911,-5.715810775756836,62.16969299316406,2.7462096689215936,5.275223976293313,-105.68049005372004,-5.9535856,-0.58981436,24.743284,26.105934,-27.34447,-2.4331985,-18.004818,-14.078739,-8.932635,65.39899,-12.861908,-6.2517014,4.476345,12.551092,25.375874,-29.973825,46.106342,-0.9729604,-27.65478,36.523346,50.855175
28,3.898195266723633,-6.045715808868408,62.200862884521484,2.8968517782986654,5.2740718470153425,-105.33050401084867,-5.440674,-1.0795386,24.542435,25.216751,-27.133717,-2.3378973,-19.503378,-14.366079,-8.799383,67.92195,-12.132525,-8.738252,3.901228,11.86212,25.415182,-29.909355,45.306023,-0.7273122,-27.705574,36.792667,51.24012
29,3.9524950981140137,-6.381075859069824,62.23248291015625,3.0147881604038247,5.2725354397866075,-104.94651951201378,-4.9181204,-1.5128855,24.194061,24.315697,-26.892786,-2.3706434,-20.671598,-14.328642,-8.287001,69.54883,-12.17041,-8.609846,3.2476907,11.19555,25.456951,-29.84627,44.43723,-0.49121347,-27.749708,37.06429,51.622738
30,3.9850149154663086,-6.699960708618164,62.26183319091797,3.096047451966995,5.2664678863216645,-104.54800667016357,-4.386101,-1.885289,23.755472,23.42544,-26.644548,-2.4825127,-21.62969,-14.003203,-7.483198,70.55492,-12.815017,-6.802717,2.5404458,10.544433,25.503311,-29.789124,43.517815,-0.24451515,-27.787512,37.335655,51.986076
31,4.007120132446289,-7.032623767852783,62.30194091796875,3.1458329420319866,5.257381407461501,-104.16147392718162,-3.825256,-2.216455,23.307587,22.49461,-26.362736,-2.5844915,-22.487833,-13.5026655,-6.615765,71.13004,-13.63071,-4.450707,1.8088664,9.891489,25.555532,-29.747976,42.595207,0.021667507,-27.818724,37.609188,52.335518
32,4.0323967933654785,-7.371960639953613,62.347145080566406,3.1719269757108344,5.246448354913878,-103.80774763609584,-3.2366931,-2.5232496,22.925304,21.522345,-26.04576,-2.5859509,-23.366693,-12.92682,-5.851706,71.47355,-14.147116,-2.6390352,1.077117,9.210863,25.615108,-29.736256,41.724495,0.3118094,-27.843645,37.891468,52.67985
33,4.051630973815918,-7.721433639526367,62.40328598022461,3.176474160565769,5.230926966483652,-103.48886769948484,-2.6272378,-2.809073,22.63041,20.52238,-25.686943,-2.3860755,-24.311472,-12.230648,-5.1112823,71.60654,-14.179975,-1.590007,0.34347907,8.479744,25.68361,-29.770084,40.93359,0.62405336,-27.862604,38.189247,53.037373
34,4.071050643920898,-8.084247589111328,62.46324920654297,3.1574593722447895,5.210694902164732,-103.19620709783588,-1.9991621,-3.0668893,22.384119,19.503883,-25.295795,-2.059417,-25.25763,-11.393236,-4.32717,71.43429,-13.994368,-0.745992,-0.39591026,7.6951265,25.761621,-29.858225,40.20717,0.9537013,-27.875507,38.502552,53.40601
35,4.087697982788086,-8.448837280273438,62.5261116027832,3.1157363595715157,5.189851212449683,-102.93147504467899,-1.3467205,-3.2965674,22.166288,18.457558,-24.894958,-1.7777654,-26.163933,-10.531067,-3.6403868,70.976715,-13.763047,0.01634422,-1.1244175,6.8643737,25.84894,-29.999462,39.534153,1.2979053,-27.882229,38.826256,53.767662
36,4.097772598266602,-8.825512886047363,62.58446502685547,3.052505452749174,5.172937506332214,-102.69152726565757,-0.6581878,-3.5002737,21.94966,17.356216,-24.496943,-1.7096204,-26.992123,-9.759049,-3.2013528,70.256805,-13.652113,0.8163303,-1.8315328,5.9994655,25.944916,-30.185991,38.900333,1.6579347,-27.882626,39.15157,54.09783
37,4.1108598709106445,-9.212119102478027,62.63707733154297,2.961250907085029,5.159564645077165,-102.47281877891574,0.095606185,-3.6771905,21.713312,16.131138,-24.085176,-1.972829,-27.730127,-9.1122875,-3.0888677,69.24999,-13.708386,1.719865,-2.5356114,5.101249,26.04911,-30.416681,38.327953,2.043891,-27.876307,39.46922,54.382664
38,4.1228227615356445,-9.60380744934082,62.682884216308594,2.8414777905359325,5.14688599469832,-102.27143433114459,0.90249985,-3.8230462,21.467129,14.811823,-23.661047,-2.4488325,-28.403664,-8.532305,-3.2222373,67.95668,-13.833605,2.6461968,-3.2422981,4.1604853,26.163857,-30.696497,37.82284,2.463829,-27.863098,39.776726,54.62826
39,4.131138801574707,-9.990073204040527,62.70909881591797,2.7034322153223997,5.135372911792351,-102.08461398914686,1.72094,-3.940746,21.231173,13.49545,-23.24361,-2.9503431,-29.025301,-7.9979606,-3.5152962,66.42462,-13.973671,3.4991572,-3.9163961,3.1845348,26.28649,-31.021833,37.334034,2.9077706,-27.844145,40.07558,54.848568
40,4.094669342041016,-10.38015365600586,62.69350814819336,2.563563290064683,5.128731246565791,-101.91205510197861,2.4890172,-4.032445,21.030287,12.325272,-22.88113,-3.2939298,-29.613995,-7.490995,-3.8739989,64.71246,-14.08516,4.1822205,-4.5208945,2.194723,26.41845,-31.384119,36.79255,3.3560612,-27.820496,40.37268,55.063717
41,4.07151985168457,-10.78934383392334,62.70271682739258,2.3694229211766515,5.132259006131562,-101.77085565706163,3.2212334,-4.057334,20.892906,11.251799,-22.523584,-3.4075654,-30.142836,-6.9581227,-4.351583,62.727196,-14.127748,4.633169,-5.065062,0.85457295,26.646864,-32.042706,36.389618,3.793672,-27.772488,40.858875,55.270397
42,4.06646203994751,-11.208163261413574,62.70067596435547,2.210853873550848,5.143461149496318,-101.64639679290381,3.8586192,-4.076572,20.793163,10.435663,-22.287027,-3.3963423,-30.663279,-6.493588,-4.9285336,60.594322,-14.203397,4.9375668,-5.4707284,-0.186822,26.85162,-32.604324,35.68186,4.1659346,-27.719593,41.238655,55.561405
43,4.069860458374023,-11.616349220275879,62.680389404296875,2.0708070305051223,5.157140455016487,-101.5323161235964,4.469446,-4.0999756,20.710424,9.707468,-22.09469,-3.3452225,-31.147095,-6.0537367,-5.530069,58.306557,-14.250592,5.1851783,-5.8361917,-1.1652639,27.045702,-33.11951,34.88449,4.549234,-27.664934,41.573917,55.83049
44,4.058793067932129,-12.04394817352295,62.64264678955078,1.957119203945792,5.166762712254667,-101.41553566541003,5.0693536,-4.139459,20.62082,9.035447,-21.951286,-3.3420863,-31.588243,-5.628253,-6.064837,55.907692,-14.239307,5.4636064,-6.188058,-2.1264122,27.234034,-33.60465,34.05776,4.9266987,-27.610931,41.87289,56.06875
45,4.0465216636657715,-12.476349830627441,62.589847564697266,1.872068458132886,5.170934089433254,-101.28830831315804,5.658754,-4.198179,20.517942,8.411686,-21.855707,-3.4016232,-31.984644,-5.2198195,-6.5143843,53.378178,-14.172118,5.7684245,-6.5344777,-3.0765522,27.41956,-34.070164,33.19381,5.3065534,-27.559263,42.1367,56.25521
46,4.029455661773682,-12.918760299682617,62.52149200439453,1.8072293723569057,5.173950434472183,-101.15973061901458,6.2270303,-4.266104,20.41734,7.858123,-21.809406,-3.4828594,-32.3387,-4.829597,-6.9253116,50.70231,-14.062563,6.059512,-6.858919,-4.010789,27.604137,-34.522976,32.27842,5.6898,-27.511353,42.371433,56.39869
47,4.0251922607421875,-13.357941627502441,62.438194274902344,1.7523878644181017,5.178507821894535,-101.0406288647215,6.7702928,-4.3317547,20.327816,7.3879943,-21.821455,-3.589883,-32.657677,-4.449105,-7.304054,47.93747,-13.902322,6.3660717,-7.1528916,-4.9368625,27.788342,-34.958508,31.347948,6.0620475,-27.467684,42.573696,56.521713
48,4.027122497558594,-13.8064603805542,62.33918762207031,1.700542708348631,5.187918636608496,-100.94088734736548,7.284824,-4.387163,20.257074,7.01758,-21.898558,-3.726443,-32.94792,-4.0705805,-7.6559606,45.134537,-13.681843,6.7189803,-7.4092283,-5.857992,27.97178,-35.36676,30.434559,6.4092255,-27.427958,42.73736,56.64763
49,4.0264997482299805,-14.266247749328613,62.22438049316406,1.6481200027068765,5.210752632229162,-100.86699407345533,7.723433,-4.413372,20.214014,6.8497677,-22.105291,-3.904205,-33.20403,-3.6774812,-7.9926023,42.221546,-13.336159,7.1309247,-7.6208086,-6.775686,28.153833,-35.73773,29.529907,6.722048,-27.392029,42.861847,56.77841
50,4.016748905181885,-14.736954689025879,62.096519470214844,1.6026854746033958,5.243791650512038,-100.81455325264604,8.080426,-4.414609,20.198214,6.9022374,-22.451334,-4.1210375,-33.42037,-3.27641,-8.301476,39.185364,-12.887236,7.583901,-7.7922635,-7.6743684,28.334265,-36.069656,28.61026,7.0052633,-27.359999,42.95152,56.906452
51,4.008967876434326,-15.211433410644531,61.95845031738281,1.5722701050171108,5.272079098586577,-100.7761333194643,8.441732,-4.4272003,20.198421,6.9861574,-22.819332,-4.3570313,-33.60701,-2.891941,-8.553739,36.176075,-12.452256,8.065212,-7.9361644,-8.531917,28.512915,-36.36449,27.686995,7.2705607,-27.331503,43.00577,57.03741
52,3.9964027404785156,-15.699322700500488,61.80531311035156,1.5627217684446508,5.28069422353732,-100.741991857268,8.80918,-4.4492655,20.208376,7.133028,-23.221275,-4.5963774,-33.77375,-2.547111,-8.726034,33.34215,-12.145185,8.563813,-8.066665,-9.333066,28.689674,-36.627472,26.778023,7.531108,-27.305975,43.021435,57.17537
53,3.9778425693511963,-16.197362899780273,61.63951110839844,1.5852637602470312,5.263831904987077,-100.70964498869675,9.181166,-4.489682,20.226583,7.3599954,-23.668072,-4.8390665,-33.894928,-2.2447915,-8.806077,30.582422,-11.967441,9.148771,-8.182735,-10.067512,28.86461,-36.85398,25.855257,7.7815804,-27.283365,42.988213,57.32568
54,3.951761484146118,-16.703611373901367,61.46736145019531,1.6336998334676005,5.2310291942802545,-100.6836371780391,9.559335,-4.5487647,20.255707,7.6393056,-24.146421,-5.0915027,-33.965126,-1.9680207,-8.808617,27.833826,-11.849183,9.80469,-8.276418,-10.741978,29.036034,-37.04073,24.91602,8.018985,-27.26417,42.9053,57.48502
55,3.9282381534576416,-17.216440200805664,61.285911560058594,1.6867989709922775,5.189410576545918,-100.6619673518819,9.946313,-4.6076117,20.29373,7.9449472,-24.636597,-5.34697,-34.026775,-1.7118264,-8.756491,25.309853,-11.800026,10.393818,-8.355503,-11.374128,29.20555,-37.19908,24.026995,8.265064,-27.247366,42.78452,57.63836
56,3.9043877124786377,-17.745529174804688,61.102027893066406,1.7241030858256623,5.146390754948683,-100.64181655717665,10.339726,-4.6459417,20.337519,8.263474,-25.125658,-5.5992703,-34.131775,-1.4755349,-8.673052,23.250683,-11.844558,10.777874,-8.430858,-11.993591,29.374184,-37.34797,23.262709,8.539759,-27.231081,42.643684,57.770878
57,3.8729124069213867,-18.284685134887695,60.9113883972168,1.7430296492305513,5.099817877327361,-100.63089675385045,10.746035,-4.664761,20.395067,8.585318,-25.62294,-5.859375,-34.309788,-1.2644733,-8.566672,21.723448,-12.051038,10.881292,-8.48819,-12.624629,29.542572,-37.50204,22.636765,8.852615,-27.213531,42.498302,57.878468
58,3.837984800338745,-18.8284854888916,60.71779251098633,1.755558837071305,5.0478072327558,-100.6256560101217,11.1619835,-4.674337,20.462538,8.925353,-26.134554,-6.1267524,-34.537464,-1.0803186,-8.425257,20.62076,-12.399886,10.793069,-8.53046,-13.2602005,29.709894,-37.659424,22.121067,9.182585,-27.193686,42.345882,57.97639
59,3.8034162521362305,-19.379148483276367,60.52338409423828,1.7638844940043705,4.996876163448179,-100.60568110885767,11.576426,-4.670661,20.517736,9.291447,-26.632471,-6.378051,-34.787235,-0.9248506,-8.241082,19.925827,-12.791457,10.615279,-8.591737,-13.880448,29.874931,-37.812344,21.726702,9.502543,-27.17064,42.17389,58.0852
60,3.76210355758667,-19.949003219604492,60.33186340332031,1.7580496779532517,4.96256232362663,-100.55177993865924,11.960831,-4.632372,20.543139,9.719081,-27.10645,-6.5920143,-35.03116,-0.7921753,-8.013068,19.604439,-13.111491,10.443762,-8.645356,-14.472887,30.104372,-38.015835,21.39819,9.83941,-27.133894,41.88053,58.198128
61,3.7159805297851562,-20.531984329223633,60.141849517822266,1.7692874907834957,4.937156909625636,-100.44636400995405,12.331252,-4.5947404,20.520168,10.18176,-27.56717,-6.735062,-35.29869,-0.73443764,-7.724211,19.789038,-13.388418,10.294985,-8.726776,-14.959345,30.37029,-38.19874,21.105125,10.138926,-27.08525,41.46772,58.387444
62,3.671999216079712,-21.12926483154297,59.95711135864258,1.7936778517794836,4.917744143742635,-100.30289931645095,12.696086,-4.556699,20.46016,10.667581,-28.01204,-6.828267,-35.589264,-0.7420844,-7.379717,20.438147,-13.655629,10.116228,-8.85341,-15.379732,30.647738,-38.334187,20.900194,10.395631,-27.028772,40.99211,58.63772
63,3.6223087310791016,-21.747777938842773,59.78749465942383,1.8222634677628722,4.906117437184914,-100.12457446406007,13.057982,-4.5013947,20.35199,11.1623535,-28.364647,-6.92614,-35.866158,-0.78606564,-7.0021534,21.393501,-13.884049,9.906,-9.061505,-15.763787,30.878864,-38.404453,20.859074,10.606679,-26.975956,40.55538,58.897
64,3.5647504329681396,-22.386674880981445,59.63395309448242,1.8424766001491428,4.919890674972261,-99.91595438785457,13.406375,-4.408817,20.188406,11.649937,-28.54881,-7.084614,-36.11002,-0.8345605,-6.615875,22.503922,-14.049898,9.66294,-9.2772665,-16.084753,31.10677,-38.44519,20.890718,10.812503,-26.917969,40.102642,59.108906
65,3.500088691711426,-23.040935516357422,59.500919342041016,1.8701083090929567,4.956545045153507,-99.66285276626355,13.751241,-4.2925034,19.96613,12.121485,-28.569881,-7.3228297,-36.296043,-0.9168507,-6.209536,23.831106,-14.141849,9.478008,-9.5354805,-16.340076,31.318287,-38.449005,21.015102,11.000383,-26.859297,39.659775,59.273376
66,3.4240849018096924,-23.69455909729004,59.391265869140625,1.8771944219440722,5.005055548124143,-99.35620093555977,13.967479,-4.0686097,19.697477,12.923053,-28.65519,-7.6186557,-36.439587,-1.0144398,-5.8030005,25.426504,-14.172459,9.329609,-9.864197,-16.580326,31.506721,-38.440716,21.306273,11.189703,-26.799664,39.231464,59.381252
67,3.3405768871307373,-24.377031326293945,59.289371490478516,1.836143550168224,5.071584970330588,-99.03253015808426,14.109815,-3.7461178,19.38713,13.874551,-28.656118,-7.94887,-36.57446,-1.0551751,-5.4188256,27.103361,-14.149542,9.043052,-10.187727,-16.781519,31.691933,-38.419224,21.711931,11.403456,-26.730257,38.796307,59.430874
68,3.244784355163574,-25.072046279907227,59.205078125,1.7234471550929413,5.158007856482631,-98.72417381934916,14.183513,-3.3151252,19.039982,14.9342985,-28.509167,-8.2953415,-36.72265,-0.97836894,-5.082732,28.658361,-14.068422,8.435947,-10.489788,-16.942818,31.853928,-38.34888,22.250597,11.631555,-26.650446,38.410892,59.42798
69,3.135162591934204,-25.7696475982666,59.15300750732422,1.5049331221842246,5.279512124119525,-98.41454281639274,14.163152,-2.7270792,18.63418,16.125967,-28.243708,-8.674527,-36.93837,-0.73999554,-4.7946334,30.10905,-13.898698,7.24759,-10.785966,-17.139246,31.968367,-38.26895,22.996511,11.876719,-26.559069,38.09683,59.34848
70,3.008157253265381,-26.471641540527344,59.13652801513672,1.2171210398461831,5.431947219196609,-98.09680304223399,14.074291,-2.0320113,18.173597,17.409256,-27.851145,-9.094756,-37.185658,-0.3936846,-4.5488787,31.518887,-13.632538,5.6423492,-11.069532,-17.367702,32.014713,-38.195076,23.944302,12.1443205,-26.462118,37.814915,59.204563
71,2.8790574073791504,-27.17483139038086,59.132965087890625,0.9132810248410325,5.587375167249085,-97.80635254345033,13.929431,-1.3085945,17.701471,18.820753,-27.301163,-9.526949,-37.37254,-0.021095883,-4.378441,32.79599,-13.329545,4.067592,-11.320937,-17.533438,32.010773,-38.06124,25.012499,12.417282,-26.361595,37.557724,59.049877
72,2.751197576522827,-27.906686782836914,59.15078353881836,0.644880422296819,5.7116767884907125,-97.57909046254878,13.744254,-0.63031214,17.259516,20.396711,-26.560457,-9.936161,-37.407955,0.2934688,-4.2954345,33.87123,-13.077181,2.967482,-11.520392,-17.528837,31.961025,-37.786736,26.122644,12.673055,-26.263702,37.32351,58.94011
73,2.61161732673645,-28.658750534057617,59.188819885253906,0.4065471660011297,5.797192299707598,-97.41619870420911,13.551093,0.010839982,16.834892,22.10077,-25.62546,-10.369409,-37.25582,0.50963855,-4.3533177,34.722366,-12.902126,2.5690124,-11.675349,-17.334452,31.87364,-37.342617,27.269342,12.927499,-26.166437,37.058586,58.87177
74,2.4677586555480957,-29.42579460144043,59.23076248168945,0.17540875476655968,5.85935607698459,-97.30217599585032,13.330719,0.6485066,16.410046,23.929314,-24.511345,-10.820133,-36.973602,0.6627048,-4.5159554,35.420586,-12.782974,2.5866582,-11.78969,-16.986206,31.756966,-36.759983,28.465948,13.179683,-26.068184,36.78177,58.822502
75,2.3275704383850098,-30.204143524169922,59.282875061035156,-0.027028368484048982,5.8982642081099215,-97.24808845177945,13.027803,1.2515253,16.023424,25.954775,-23.20646,-11.170198,-36.61424,0.7902505,-4.6533337,36.03743,-12.738921,2.7028575,-11.84649,-16.502146,31.60692,-36.06761,29.69791,13.380125,-25.977264,36.602386,58.813965
