Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
0,-10.059569358825684,-277.585693359375,62.15226745605469,-5.99159492767292,0.15932201462443848,-97.95767000498523,-24.469175,11.487439,20.12252,21.877369,-9.713748,-9.004688,5.221978,8.534872,2.7376924,13.648129,-17.699274,-2.9760666,7.8925734,10.892056,25.919716,-31.697762,69.18812,-10.274184,-28.060242,34.43968,30.137959
1,-10.070827502807612,-278.4368301412994,61.94405057975726,-6.118679647634493,0.1026174604681482,-97.99687668535665,-24.55109243162086,11.19958286044172,20.266480612617247,18.363306724847455,-9.569628782709927,-10.115011050007734,5.829619655308894,8.554436363208481,2.8010480244810476,14.124664043415146,-18.64021088685992,-2.8186401345292547,8.28118388982866,11.407300693973028,25.883930092781995,-31.41960119076553,69.63756282700703,-11.326628275183534,-28.220889522944667,34.30639207517649,29.604663061563517
2,-10.082190903117962,-279.28681506908276,61.727836766384634,-6.23304225494654,0.06910954950165556,-98.04957188493974,-24.577704462408484,10.886433777368968,20.525619693923097,15.003525361165662,-9.484553973461438,-11.172872776603956,6.413334360852908,8.55082817117675,2.8795432600468356,14.599803919357724,-19.540692420612828,-2.6720169380245,8.640503699392621,11.898810445752364,25.849365790076856,-31.129933738960435,70.06163184235456,-12.379338123109322,-28.390024976035008,34.196828753329804,29.132535033575568
3,-10.091581975621452,-280.1369980528493,61.515691487019026,-6.278171513974556,0.0792287084661085,-98.11030273761737,-24.42299769625045,10.404929754184884,20.964912109098716,11.361845101618387,-9.316828836187115,-12.1272270446482,6.95054707605804,8.467229501419054,2.9556919998813296,15.080813246373442,-20.43837191101845,-2.5363005103469582,8.951430638808862,12.488411260128395,25.802833220307924,-30.738253108432193,70.33690034753212,-13.489277077340143,-28.641930185655536,34.11936771339572,28.717222097018393
4,-10.086854242750187,-280.9884848620985,61.2879800784653,-6.399941105932087,0.14898180214388743,-98.25747871725204,-24.29006173703434,10.004249794292601,21.528496723325254,7.861057738869392,-9.31256963481955,-13.078998718999996,7.431841760350288,8.439712431449626,3.125507737168496,15.561939643008007,-21.325082667836504,-2.406134051357852,9.234034918194363,12.9668491418915,25.754976511898526,-30.27909576302828,70.67454164402935,-14.508956671438776,-28.95346097819076,34.057990634310045,28.13220943287423
5,-10.084758512397693,-281.8600509440642,61.02988202547756,-6.7412944726486845,0.2703253191539387,-98.54870653711883,-23.38663018864772,9.52758290109526,22.327543401783878,2.5841106655824437,-8.082923633291331,-14.063242664518881,7.8629748731556495,8.610399038782715,3.4752301650923005,16.04405972780713,-22.124688000826726,-2.2794926609184043,9.608621747666097,13.12054009583206,25.729745793271995,-29.871787166596175,71.27172903333584,-15.420868438968006,-29.174841180025194,33.926163195008535,27.438265222125338
6,-10.070605811268534,-282.73049371863624,60.77226925665754,-7.119853369353356,0.38093200961861823,-98.7945140386121,-22.554350654978172,9.00842807799599,22.995527009655753,-2.0510107255786947,-6.807078095535044,-14.288538746064383,8.293352373900122,8.80359940093256,3.80618487683671,16.553622119316522,-22.79096521974883,-2.1258296388898374,9.957083337341048,13.184489126740466,25.71602619285166,-29.518687782983353,71.92029581694119,-16.254433913490605,-29.327065617543347,33.784318074426984,26.850720645753942
7,-10.031649800649792,-283.608456797111,60.52253423893707,-7.511384849240655,0.4963064145346362,-98.98353024670803,-22.23751673991327,8.637666328397934,23.549850412122034,-4.8491393419502575,-6.213235285483278,-14.276140328496036,8.639882922009702,8.995223595413401,4.085315865585691,17.259248936081885,-23.434980634362546,-1.9389897851333733,10.229245897336188,13.225954239407095,25.703902839060863,-29.103576076037285,72.57047529633496,-17.00506562856936,-29.48434211712973,33.625595951501175,26.318466884742293
8,-9.986236785566343,-284.47362260914406,60.280985546425704,-7.858869485186754,0.6050127928771786,-99.15385881893258,-22.40387704734059,8.431207655704226,24.087468474363884,-5.883803390868482,-6.3559439670686215,-14.262011776673374,8.87647517691039,9.137683699739483,4.336829424523209,18.240058296648936,-24.1264675544276,-1.7337466995102349,10.473562637768497,13.301692438622332,25.690923860322922,-28.652700509605452,73.15622477300677,-17.71748211776704,-29.648189505168865,33.48439250516689,25.898383120072637
9,-9.95668417089658,-285.33631323282856,60.05781181915098,-8.085166832932751,0.6944272185018232,-99.28097936765865,-22.820746181147705,8.334665063318,24.555172061562466,-5.637668479669602,-6.819274904223662,-14.246200455455929,9.094033298028183,9.167330791425046,4.55346624683323,19.31018431956338,-24.718529289703714,-1.5190317818816443,10.685639768754955,13.501121729176559,25.672255385061177,-28.20426554753533,73.57629554844623,-18.41175091464644,-29.820931608045246,33.40553341435991,25.662975532727213
