Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof
11,-14.982430146683882,-342.5858419601492,60.30050803885556,-2.862519878441404,1.3672213134303386,-93.53455807244279,3.17972333776,5.33472381938,13.1474509668,51.6260906728,-8.08291462001,-6.03166219218,-22.9532638548,5.29037265319,-5.29554899892,12.5958373165,-8.82516543117,-1.032846228,-10.6896576452,-20.5589536587,31.3759908027,-34.7447048484,50.7627387977,13.8336293579,-25.2581715421,38.3234510339,57.4055778638
12,-15.084593074481493,-343.41414523498673,60.43400364286784,-3.071074826877105,1.3769424456247792,-93.36578403865273,2.4220226036,5.90285656992,13.2686517829,52.3296039511,-7.6827265614,-6.18110568816,-22.174951732,5.66525257409,-5.10373827968,12.0854919083,-9.187561092,-1.27787484195,-10.2472433012,-19.9160356187,31.3031885037,-34.8007038986,51.3117817387,13.3531803969,-25.3120849664,38.0860051358,56.600270704
13,-15.179304838346523,-344.22422568516174,60.57767788648666,-3.267919038793763,1.4008428415505436,-93.1870943740847,1.63410113684,6.46498354002,13.3996919077,52.9861715722,-7.28949710452,-6.32890440871,-21.3717453115,6.03041215754,-4.90606097106,11.6216672421,-9.54142065893,-1.51460201267,-9.78617251427,-19.2249598725,31.2232149577,-34.8520811952,51.8692238787,12.8312758405,-25.3730443523,37.8488723853,55.7679626904
14,-15.27388134994944,-345.0264409688275,60.73684579495365,-3.4564981796415855,1.450750033349719,-92.97069260652906,0.817887113362,7.01972911078,13.540250664,53.5941868053,-6.90418854775,-6.4746966656,-20.5456101742,6.38495779683,-4.70300082256,11.2054983746,-9.8858781783,-1.7424484291,-9.30757360199,-18.4874175984,31.1362658734,-34.8987110093,52.4337010634,12.2691928766,-25.440900522,37.6126330862,54.91069062
15,-15.362297570948504,-345.8177515273406,60.90817447480925,-3.63581777855491,1.528045098280767,-92.71405800475529,-0.0246220543527,7.56573572682,13.6899840811,54.1521617351,-6.52774380568,-6.61812568075,-19.698568011,6.72802185939,-4.49505475639,10.838003741,-10.2200907048,-1.96085651289,-8.81261777606,-17.705213686,31.0425540298,-34.94047923,53.0038319225,11.6683070165,-25.51548742,37.3778653554,54.0305523815
16,-15.440116330738794,-346.5929205364324,61.08336429675408,-3.8021632439146353,1.6014484527832709,-92.490672323348,-0.891364605188,8.10166721847,13.8485257361,54.6587309035,-6.16108410169,-6.75884045932,-18.8326916761,7.05876480997,-4.28273165142,10.5200826619,-10.5432403645,-2.16929178286,-8.30251627632,-16.8802623192,30.9423087554,-34.9772836434,53.5782212503,11.0300887285,-25.5966225198,37.1451437091,53.1297018204
17,-15.513868667028376,-347.37402440425643,61.2628856205024,-3.9416563303171985,1.639159111261332,-92.35669198650191,-1.78021947488,8.62621207155,14.0154876511,55.1126546509,-5.80510671351,-6.89649664867,-17.9501001139,7.37637726513,-4.06655109786,10.2525131438,-10.8545363559,-2.36724416297,-7.77851740662,-16.0145822923,30.8357753674,-35.0090341829,54.1554634198,10.3560998398,-25.6841072701,36.9150376561,52.2103434691
18,-15.570516220552658,-348.1474034549816,61.44347040244819,-4.050151139501675,1.6257023201905139,-92.32455349762577,-2.68901148662,9.13808663691,14.1904612422,55.5128221498,-5.46068277746,-7.03075738104,-17.0529531741,7.68008197398,-3.84704212576,10.0359499739,-11.1532168856,-2.55422923058,-7.24190348001,-15.1102920694,30.7232145706,-35.0356531497,54.7341458227,9.64798971398,-25.777727581,36.6881103043,51.2747271515
19,-15.60649920107781,-348.9127341944175,61.627992261583074,-4.12957184473047,1.5772832811452053,-92.35355620352655,-3.61551667406,9.63603827172,14.3730183199,55.8582541232,-5.12865515663,-7.16129409792,-16.1434463253,7.96913572021,-3.62474191036,9.87092311862,-11.4385510323,-2.72978940189,-6.69398768068,-14.1696046002,30.6049018203,-35.0570754027,55.3128523263,8.90749121532,-25.8772543481,36.4649169832,50.3251424775
20,-15.627006826548717,-349.67427076509256,61.80796464844164,-4.186790804619972,1.5260470188970614,-92.4238616229398,-4.55746772376,10.1188484049,14.5627121362,56.1481052413,-4.80983637825,-7.28778735408,-15.2238052833,8.24283114086,-3.40019445753,9.7578364264,-11.7098405355,-2.89349505174,-6.13611085041,-13.1948219046,30.4811266476,-35.073248518,55.8901667386,8.13641646769,-25.9824440126,36.2460038842,49.36391324
21,-15.641816442046489,-350.43568747555076,61.98692875403699,-4.208736086163727,1.4377600791148573,-92.5200095567311,-5.51255952365,10.5853355191,14.7590784787,56.3816661898,-4.50500664529,-7.40992759934,-14.2962805639,8.50049845737,-3.17394927252,9.69696663927,-11.9664215043,-3.04494556498,-5.56963820728,-12.1883294391,30.352191951,-35.0841329173,56.4646762746,7.33665242021,-26.0930391578,36.0319067242,48.3933917279
22,-15.65605623035976,-351.1951349526954,62.163142413669334,-4.193670615319054,1.3547530903824663,-92.64238266374969,-6.47845480406,11.0343580422,14.961636806,56.5583654058,-4.21491192719,-7.52741593603,-13.3631419754,8.74150711465,-2.94656001521,9.68846271582,-12.2076660422,-3.18377031683,-4.99595600479,-11.1525902595,30.2184132553,-35.0897019647,57.0349750132,6.51015622951,-26.2087691389,35.823149435,47.4159529701
23,-15.673714733469053,-351.9541207570237,62.33376482982641,-4.146221297118967,1.2581701843474185,-92.8006245073171,-7.45278985736,11.4648171409,15.169891424,56.6777704769,-3.94026213433,-7.63996485053,-12.4266730643,8.96526732411,-2.71858314521,9.73234546657,-12.4329837832,-3.30962957985,-4.4164681394,-10.0901389931,30.0801179396,-35.0899420318,57.5996673379,5.65895047029,-26.3293507451,35.6202428805,46.433988923
24,-15.69280667743693,-352.7102767166108,62.49967834952716,-4.087045924318993,1.1593462677289543,-92.97985232659154,-8.43318032243,11.8756594096,15.3833326986,56.7395891988,-3.68172938079,-7.74729891677,-11.489165527,9.17123150704,-2.49057656013,9.82850750307,-12.6418233372,-3.42221535533,-3.83259271504,-9.00357563626,29.9376444354,-35.0848525311,58.1573713518,4.78511818565,-26.4544888931,35.4236836072,45.4499026171
25,-15.71058194152419,-353.47118339000076,62.656939727749545,-4.043359666133906,1.0705109429965671,-93.1647119396632,-9.4172270195,12.2658794484,15.6014383034,56.7436702907,-3.43994633953,-7.8491554703,-10.5529136016,9.35889563456,-2.26309823029,9.97671350071,-12.8336736388,-3.52125212702,-3.24575857271,-7.89555919152,29.7913413995,-35.0744459174,58.7067222598,3.89079778964,-26.5838773489,35.2339526285,44.4661022765
26,-15.7268462521596,-354.2250731912064,62.80101062669809,-4.015855555216023,0.9901743276384951,-93.35205543188712,-10.4025218214,12.6345223235,15.8236744974,56.6900037655,-3.21550469417,-7.94528525108,-9.62020845329,9.52780046111,-2.03670483328,10.1766007746,-13.008065198,-3.60649753534,-2.65740179389,-6.7688011608,29.6415668599,-35.0587476575,59.2463757082,2.97817783413,-26.7171994772,35.0515142479,43.4849954256
27,-15.737141457903277,-354.969394842834,62.93197230696595,-3.995032939171481,0.9133688906726772,-93.54908810303407,-11.3866535467,12.9806859041,16.0494974313,56.5787209542,-3.00895369103,-8.03545301342,-8.693332568,9.67753264827,-1.81195039168,10.427680167,-13.1645712496,-3.67774297049,-2.06896218621,-5.62605890983,29.4886873398,-35.0377961677,59.7750110745,2.04949165308,-26.8541290164,34.8768149227,42.5089829971
28,-15.754873634610263,-355.71764931358393,63.04974199716391,-3.9818100375149044,0.8489516150446319,-93.75437716895303,-12.36721386,13.3035230698,16.2783544786,56.4100941844,-2.82079879502,-8.11943810169,-7.77455416629,9.80772577629,-1.58938491727,10.7293372447,-13.3028087971,-3.73481408295,-1.48187975999,-4.47012892038,29.3330769613,-35.0116427197,60.2913346994,1.10701189719,-26.9943308771,34.7102821714,41.5404534572
29,-15.764783315533052,-356.462951829969,63.15001405602969,-3.9782134299090197,0.8054178981636259,-93.96718573886409,-13.3418031661,13.6022437839,16.5096855877,56.1845361142,-2.6515004527,-8.19703499032,-6.86612165287,9.91806124077,-1.36955306506,11.0808338021,-13.4224395498,-3.77757121015,-0.897591204319,-3.30383994684,29.1751165288,-34.9803513155,60.7940830525,0.153044972355,-27.1374619617,34.5523235276,40.5817769597
30,-15.765039721973462,-357.19799037240807,63.23398745045529,-3.9930116530203525,0.7880097029031233,-94.18896243281847,-14.3080364815,13.8761170269,16.7429246528,55.9025987219,-2.5014729655,-8.2680537867,-5.97025811434,10.0082690323,-1.15299280044,11.4813096684,-13.5231707515,-3.80590971823,-0.317526371192,-2.13004609377,29.0151925981,-34.9439985302,61.2820258244,-0.810074604495,-27.2831720046,34.4033255426,39.6352995469
31,-15.767760515785065,-357.93214603655457,63.30425732653194,-4.019074149410138,0.7900726030303243,-94.41919268395725,-15.2635492715,14.124472585,16.9775008986,55.5649719556,-2.3710834758,-8.33232069596,-5.08915587889,10.0781283974,-0.94023408266,11.929784812,-13.6047558959,-3.81976025812,0.256895223538,-0.951619831405,28.8536965298,-34.9026733254,61.7539689372,-1.77998991837,-27.4311044288,34.2636528393,38.7033374074
32,-15.767501446284816,-358.6626539219681,63.35592676492119,-4.058587541886088,0.8036514709612299,-94.6530053337843,-16.2060032361,14.3467026906,17.2128402778,55.1724820446,-2.26065106854,-8.38967844618,-4.22497115133,10.1274683784,-0.731797567954,12.425161739,-13.6669953305,-3.81908893522,0.824267873972,0.228555033706,28.6910235319,-34.8564768307,62.2087574672,-2.75432742396,-27.5808972189,34.1336472203,37.7881712089
33,-15.760163897250116,-359.38479600320835,63.39004977401896,-4.103489573541637,0.8215554545616089,-94.88702909254995,-17.1330920325,14.5422635093,17.4483668756,54.7260894774,-2.17044599032,-8.43998667335,-3.37981873652,10.1561682321,-0.528193335401,12.9662281791,-13.709736745,-3.80389739236,1.38320312416,1.40759041591,28.5275716925,-34.8055220967,62.6452784705,-3.73070275412,-27.7321838068,34.0136268311,36.8920405164
34,-15.750736815019401,-360.10328418647543,63.40951523160594,-4.154689513923313,0.8482859151781706,-95.12634199353971,-18.0425469191,14.7106764711,17.6835043188,54.2268866514,-2.10068898809,-8.4831222648,-2.55576686403,10.1641577253,-0.329919638678,13.5516600521,-13.732875544,-3.77422280582,1.93233316588,2.58260101805,28.3637410055,-34.7499338181,63.0624637072,-4.70672655481,-27.884593969,33.9038853817,36.0171383118
35,-15.741273736385208,-360.82341021195407,63.41170359261124,-4.21143292035894,0.8856979328976828,-95.37072508170796,-18.9321423073,14.8515294412,17.9176771867,53.6760951997,-2.05155076893,-8.51897966051,-1.75483212688,10.1514173061,-0.137461686745,14.180024708,-13.736355103,-3.73013779426,2.47031418591,3.75071139229,28.1999323922,-34.6898480287,63.459292255,-5.68001033224,-28.0377547321,33.8046914279,35.1656056275
36,-15.734437596028261,-361.5445759272507,63.39062311958117,-4.2863850182799075,0.9213768603144716,-95.61039540627036,-19.7997012083,14.9644777288,18.1503124191,53.0750630011,-2.02315158228,-8.54747111143,-0.978974546589,10.1179781527,0.0487095435385,14.8497844332,-13.7201669068,-3.6717502411,2.99582965454,4.90906297679,28.0365467196,-34.6254117686,63.834793008,-6.64817229789,-28.1912912862,33.7162877139,34.3395263066
37,-15.72449804097059,-362.2671597424719,63.35102426256205,-4.384518661919614,0.9427787913861349,-95.8350094425676,-20.64310056,15.0492449304,18.3808407186,52.4252608822,-2.01556092571,-8.5685268942,-0.230092776666,10.0639220961,0.228138459975,15.5593002136,-13.6843505708,-3.59920303046,3.50759354735,6.05482109113,27.87398382,-34.5567827241,64.188047053,-7.60884319722,-28.3448279015,33.6388905783,33.5409219037
38,-15.72053337301938,-362.9879695110834,63.293591004315026,-4.505606469157582,0.9455463325547019,-96.04601418759819,-21.4602764228,15.1056236067,18.6086979439,51.7282790177,-2.02879737485,-8.58209548178,0.489980543706,9.98938142073,0.40038596994,16.306835745,-13.6289937436,-3.51267369753,4.00435349234,7.1851818732,27.7126415118,-34.484128842,64.518189918,-8.55967210754,-28.4979888483,33.572689425,32.7717467375
39,-15.72110763464344,-363.7142195806918,63.21849615816767,-4.646576306795097,0.940342951672922,-96.24670314763382,-22.2492290305,15.1334757894,18.83332649,50.985823039,-2.06282853786,-8.58814366959,1.17948327445,9.89453853998,0.565030554911,17.0905616827,-13.5542318924,-3.41237399409,4.48489383469,8.29737914076,27.5529146269,-34.4076279184,64.8244136882,-9.49833219118,-28.6503993161,33.5178462592,32.0338831086
40,-15.720256822657284,-364.44393850788794,63.12557302939088,-4.800564966624062,0.9304412123054411,-96.43114802035481,-23.0080276839,15.1327333197,19.0541766533,50.1997098603,-2.11757113481,-8.58665665668,1.83672808684,9.77962555031,0.721669302,17.9085601181,-13.4602479722,-3.29854937032,4.94803861164,9.38869116071,27.3951940436,-34.327467164,65.1059689827,-10.4225263896,-28.8016863308,33.4744952914,31.3291366929
41,-15.72243964047942,-365.1741477691845,63.01167564469113,-4.944729628775503,0.9286741039240942,-96.59325007209209,-23.7348154754,15.1033980144,19.2707079764,49.3718632322,-2.19289120137,-8.57763808202,2.46010659269,9.64492366306,0.869918889945,18.7588292718,-13.3472719773,-3.17147837413,5.39265443033,10.4564473097,27.2398657307,-34.2438427456,65.3621667884,-11.3299930448,-28.9514796679,33.4427426086,30.659232123
42,-15.729349136010791,-365.8996105403131,62.8784073288706,-5.098634558938409,0.930489680509564,-96.73819131322884,-24.4278138336,15.0455416621,19.482390571,48.5043090343,-2.28860441673,-8.56111001558,3.04809328032,9.49076251631,1.00941652716,19.6392883929,-13.215580379,-3.03147196957,5.81765324134,11.4980346094,27.0873098025,-34.1569593061,65.5923801466,-12.2185114337,-29.0994127579,33.422665915,30.0258087676
43,-15.739082051305164,-366.62644253606766,62.73483676928027,-5.248040517108959,0.9400664654113797,-96.8652110929655,-25.0853268753,14.9593058468,19.6887064142,47.5991703169,-2.40447655461,-8.53711290431,3.5992492478,9.31751936824,1.13982083955,20.5477828503,-13.0654954485,-2.87887277575,6.22199500136,12.5109041213,26.937899589,-34.0670294639,65.7960456864,-13.0859072031,-29.2451235837,33.4143143416,29.4304167199
44,-15.747658025755173,-367.3589589341327,62.581274108349284,-5.398454847217258,0.961965045281519,-96.96676290150606,-25.705745556,14.8449016021,19.8891506166,46.6586621062,-2.54022405646,-8.50570547316,4.1122257241,9.12561817385,1.26081270592,21.4820894058,-12.897384469,-2.71405422848,6.60469021835,13.4925771839,26.792000722,-33.9742732923,65.9726650041,-13.9300576899,-29.3882555666,33.4177083261,28.8745130038
45,-15.752679798118692,-368.0943032813337,62.41874283689541,-5.5414446785580305,0.9995896269575082,-97.03845275811868,-26.2875516072,14.7026088943,20.0832326576,45.6850859834,-2.69551472542,-8.46696458137,4.58576736984,8.91552854753,1.37209603889,22.4399216547,-12.7116588361,-2.53741966636,6.96480237298,14.4406514787,26.6499702406,-33.8789177813,66.1218058828,-14.7488971167,-29.5284584386,33.4328395629,28.3594580091
46,-15.7577496722781,-368.8317553549644,62.251444088558735,-5.68149991694031,1.0591896698749765,-97.071900215369,-26.829321252,14.5327759375,20.270477586,44.6808244524,-2.86996853917,-8.42098503441,5.01871534924,8.68776461379,1.47339850949,23.418935621,-12.5087730515,-2.34940134376,7.30145021047,15.352806909,26.5121557169,-33.7811962817,66.2431033497,-15.5404216461,-29.6653890997,33.4596710233,27.8865121616
47,-15.758181568631892,-369.5760270612252,62.079825334869916,-5.8178357811344865,1.1379035835235523,-97.0698311694371,-27.3297286893,14.3358183415,20.4504271821,43.6483351094,-3.06315858002,-8.36787935192,5.41001016606,8.44288374914,1.56447221361,24.4167354934,-12.2892236109,-2.15045937303,7.61380989714,16.2268112777,26.3788944065,-33.6813479345,66.3362605695,-16.3026942848,-29.7987124578,33.4981370463,27.4568328389
48,-15.752403154221632,-370.32066087272256,61.90429971508427,-5.93558940909475,1.2292284656576453,-97.04738206616899,-27.7875493382,14.1122180944,20.622641079,42.590144629,-3.27461207956,-8.30777749241,5.7586942563,8.1814852181,1.64509427863,25.4308794886,-12.0535477884,-1.94108059851,7.9011170365,17.0605257496,26.2505124218,-33.5796170853,66.401049571,-17.0338496241,-29.9281022482,33.5481434989,27.0714715384
49,-15.74268731093263,-371.0604199651879,61.7369075657227,-5.9622861146065596,1.3308502305871315,-96.99501209459224,-28.2016628349,13.8625223836,20.7866978404,41.5088425805,-3.50381157563,-8.2408265352,6.06391433158,7.90420870668,1.71506740885,26.4588858261,-11.8023223224,-1.72177740513,8.16266853984,17.8519100857,26.1273239353,-33.4762526865,66.4373118045,-17.7320984044,-30.0532418323,33.6095680071,26.7313713039
50,-15.727609525325493,-371.8069742526341,61.56619831754442,-6.023940218811057,1.455130528376431,-96.98121079970004,-28.5710557742,13.5873422563,20.942195992,40.4070750912,-3.75019617868,-8.16719032051,6.32492346721,7.61173275696,1.7742203683,27.4982388022,-11.5361620035,-1.49308646458,8.39782434679,18.5990276359,26.0096304097,-33.3715076882,66.4449585304,-18.3957318937,-30.1738249728,33.6822602547,26.4373644175
51,-15.699925963282112,-372.5673244596207,61.40412075433597,-6.028626066193366,1.6219786914745316,-97.00334689900984,-28.8948241898,13.2873511243,21.0887550038,39.2875383709,-4.01316294427,-8.08704904848,6.54108293011,7.30477310661,1.82240839976,28.546394946,-11.2557181707,-1.25556742189,8.6060089917,19.3000500784,25.8977198609,-33.2656384188,66.4239710357,-19.0231260699,-30.2895565824,33.7660423517,26.1901703633
52,-15.671912596592586,-373.3538424044573,61.17552267721787,-6.489489511659247,1.8781651948733933,-97.2951852333226,-29.1721757661,12.9632831163,21.2260162212,38.1529721134,-4.29206834868,-8.00059883825,6.71186374186,6.98408093731,1.85951357905,29.6007892438,-10.9616771172,-1.00980152597,8.78671301185,19.9532618938,25.7918661527,-33.1589039583,66.3744006805,-19.6127455941,-30.4001534465,33.8607092693,25.9903940667
53,-15.619081252149549,-374.1405393097504,60.94153957651964,-6.97632715739967,2.0790651846539623,-97.45426843892339,-29.4024317772,12.615931281,21.3536437431,37.0061527925,-4.58622986365,-7.90805124797,6.83684797317,6.65044103656,1.88544510358,30.658841416,-10.6547584105,-0.756390207143,8.93949419422,20.5570645632,25.6923283269,-33.0515655037,66.2963687717,-20.1631475687,-30.5053449159,33.9660293416,25.8385244138
54,-15.538862053659603,-374.92358215982523,60.71107229291258,-7.435300987305594,2.252108413182451,-97.4985797305802,-29.5850287482,12.2461456465,21.4713252436,35.8498868673,-4.89492762665,-7.80963275708,6.9157297667,6.3046698771,1.90013951456,31.7179622317,-10.3357131322,-0.495953605381,9.06397865765,21.1099804805,25.5993499691,-32.9438857302,66.1900662664,-20.6729850677,-30.6048735697,34.0817448327,25.7349330549
55,-15.44956963868433,-375.69767309525713,60.48229092365981,-7.853297761844463,2.395005040990274,-97.50233331838415,-29.7195198337,11.8548311402,21.5787727363,34.6870039142,-5.21740620252,-7.70558421214,6.94831608549,5.94761361889,1.90356085232,32.7755598448,-10.0053220396,-0.229129052684,9.15986176782,21.6106565676,25.5131586131,-32.8361281483,66.0557533047,-21.1410104334,-30.6984958444,34.2075725675,25.6798734956
56,-15.385250456308746,-376.4879097644337,60.26349358726467,-8.18645070989994,2.5190543238620497,-97.49513945177885,-29.8055759114,11.4429453743,21.6757232791,33.5203497028,-5.55287643216,-7.59616023738,6.93452718533,5.58014603844,1.89570074425,33.8290461367,-9.66439365496,0.0434304865529,9.22690888267,22.0578675864,25.4339651836,-32.7285564589,65.8937585729,-21.5660783292,-30.7859826308,34.3432046244,25.6734804757
57,-15.364952519643753,-377.2900013880084,60.074437752816436,-8.303175636768506,2.60951090735542,-97.45950277372653,-29.8429863876,11.0114963022,21.761939618,32.3527792313,-5.9005173637,-7.48162861158,6.87439681,5.20316639048,1.87657842536,34.8758430499,-9.31376228728,0.321058013466,9.26495592668,22.4505191365,25.36196348,-32.6214339079,65.7044784993,-21.9471485429,-30.8671198339,34.488309089,25.7157696401
58,-15.348309931888135,-378.0566579190565,59.994329131591876,-8.043058739499168,2.6086329747376986,-97.30390168052259,-29.8316597128,10.5615397523,21.8372107669,31.1871497403,-6.25947826152,-7.36226961283,6.76807210859,4.81759720739,1.84624069118,35.9133888969,-8.95428599023,0.603074126973,9.27390979237,22.7876503337,25.2973297027,-32.515022642,65.4883762839,-22.2832885316,-30.9417088974,34.6425308665,25.8066375002
59,-15.360348336768027,-378.85051362705934,59.95212776836387,-7.502476562561193,2.5515572018818466,-97.08054818480369,-29.7716236052,10.0941768435,21.9013525248,30.0263137206,-6.62888068815,-7.23837533261,6.61581327546,4.42438204157,1.80476178321,36.9391446292,-8.58684446254,0.888788686387,9.25374856811,23.0684361615,25.2402220214,-32.4095830676,65.2459807651,-22.5736757046,-31.0095672893,34.8054925502,25.9458616869
60,-15.397975244464638,-379.6749986799361,59.921738471088894,-6.772067197918365,2.481498154898235,-96.8002442824778,-29.6630249831,9.61055129116,21.9542079262,28.8731119324,-7.00782065396,-7.11024896098,6.41799291349,4.02448315643,1.75224320731,37.9506000506,-8.21233689521,1.1775025003,9.20452159181,23.29218949,25.190780188,-32.305373213,64.9778851253,-22.8175994358,-31.070528949,34.9767953456,26.1331014955
61,-15.432626477842284,-380.5073591635744,59.901636512811294,-6.0695557745828985,2.4657697080686445,-96.56782168960689,-29.5061296056,9.11184660811,21.9956476249,27.7303664536,-7.39537082935,-6.97820404464,6.17509512225,3.61887917153,1.68881348522,38.9452799602,-7.831679771,1.46850903764,9.12634933012,23.4583627573,25.1491251951,-32.202648097,64.6847454394,-23.0144628029,-31.1244446928,35.1560200461,26.3678987187
62,-15.430587064782369,-381.3355528337839,59.895988694895735,-5.474082247908296,2.56668986703131,-96.40914536064285,-29.301321422,8.59928320826,22.025570211,26.6008737741,-7.7905828141,-6.84256371962,5.88771431335,3.20856266782,1.6146278401,39.9207502096,-7.4458046217,1.76109615663,9.01942308367,23.5665493095,25.1153589794,-32.1016591053,64.3672790694,-23.1637840483,-31.17118258,35.3427280588,26.6496787684
